"Plot Title: 20568277"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)","Coupler Attached (LGR S/N: 20568277)","Host Connected (LGR S/N: 20568277)","Stopped (LGR S/N: 20568277)","End Of File (LGR S/N: 20568277)"
5237,03/19/20 02:00:00 AM,9.85,10.82,,,,
5238,03/19/20 02:15:00 AM,9.67,10.78,,,,
5239,03/19/20 02:30:00 AM,9.77,10.74,,,,
5240,03/19/20 02:45:00 AM,9.81,10.68,,,,
5241,03/19/20 03:00:00 AM,9.75,10.66,,,,
5242,03/19/20 03:15:00 AM,9.68,10.60,,,,
5243,03/19/20 03:30:00 AM,9.49,10.52,,,,
5244,03/19/20 03:45:00 AM,9.63,10.48,,,,
5245,03/19/20 04:00:00 AM,9.53,10.44,,,,
5246,03/19/20 04:15:00 AM,9.51,10.38,,,,
5247,03/19/20 04:30:00 AM,9.40,10.32,,,,
5248,03/19/20 04:45:00 AM,9.41,10.24,,,,
5249,03/19/20 05:00:00 AM,9.59,10.16,,,,
5250,03/19/20 05:15:00 AM,9.52,10.08,,,,
5251,03/19/20 05:30:00 AM,9.53,10.00,,,,
5252,03/19/20 05:45:00 AM,9.59,9.96,,,,
5253,03/19/20 06:00:00 AM,9.42,9.94,,,,
5254,03/19/20 06:15:00 AM,9.36,9.88,,,,
5255,03/19/20 06:30:00 AM,9.43,9.82,,,,
5256,03/19/20 06:45:00 AM,9.31,9.78,,,,
5257,03/19/20 07:00:00 AM,9.34,9.76,,,,
5258,03/19/20 07:15:00 AM,9.49,9.76,,,,
5259,03/19/20 07:30:00 AM,9.32,9.76,,,,
5260,03/19/20 07:45:00 AM,9.38,9.78,,,,
5261,03/19/20 08:00:00 AM,9.44,9.80,,,,
5262,03/19/20 08:15:00 AM,9.44,9.86,,,,
5263,03/19/20 08:30:00 AM,9.51,9.94,,,,
5264,03/19/20 08:45:00 AM,9.54,10.00,,,,
5265,03/19/20 09:00:00 AM,9.59,10.20,,,,
5266,03/19/20 09:15:00 AM,9.57,10.28,,,,
5267,03/19/20 09:30:00 AM,9.64,10.34,,,,
5268,03/19/20 09:45:00 AM,9.52,10.50,,,,
5269,03/19/20 10:00:00 AM,9.61,10.62,,,,
5270,03/19/20 10:15:00 AM,9.72,10.78,,,,
5271,03/19/20 10:30:00 AM,10.01,11.00,,,,
5272,03/19/20 10:45:00 AM,10.09,11.26,,,,
5273,03/19/20 11:00:00 AM,10.15,11.54,,,,
5274,03/19/20 11:15:00 AM,10.43,11.84,,,,
5275,03/19/20 11:30:00 AM,10.63,12.14,,,,
5276,03/19/20 11:45:00 AM,10.59,12.46,,,,
5277,03/19/20 12:00:00 PM,10.55,12.80,,,,
5278,03/19/20 12:15:00 PM,10.54,13.12,,,,
5279,03/19/20 12:30:00 PM,10.64,13.50,,,,
5280,03/19/20 12:45:00 PM,10.56,13.88,,,,
5281,03/19/20 01:00:00 PM,10.48,14.18,,,,
5282,03/19/20 01:15:00 PM,10.52,14.50,,,,
5283,03/19/20 01:30:00 PM,10.39,14.80,,,,
5284,03/19/20 01:45:00 PM,10.33,15.12,,,,
5285,03/19/20 02:00:00 PM,10.58,15.42,,,,
5286,03/19/20 02:15:00 PM,10.59,15.68,,,,
5287,03/19/20 02:30:00 PM,10.18,15.90,,,,
5288,03/19/20 02:45:00 PM,10.16,16.12,,,,
5289,03/19/20 03:00:00 PM,9.80,16.34,,,,
5290,03/19/20 03:15:00 PM,10.16,16.52,,,,
5291,03/19/20 03:30:00 PM,10.14,16.70,,,,
5292,03/19/20 03:45:00 PM,10.42,16.82,,,,
5293,03/19/20 04:00:00 PM,10.41,16.96,,,,
5294,03/19/20 04:15:00 PM,10.45,17.06,,,,
5295,03/19/20 04:30:00 PM,10.60,17.10,,,,
5296,03/19/20 04:45:00 PM,10.53,17.12,,,,
5297,03/19/20 05:00:00 PM,10.65,17.12,,,,
5298,03/19/20 05:15:00 PM,10.33,17.18,,,,
5299,03/19/20 05:30:00 PM,10.41,17.18,,,,
5300,03/19/20 05:45:00 PM,10.59,17.12,,,,
5301,03/19/20 06:00:00 PM,10.21,16.98,,,,
5302,03/19/20 06:15:00 PM,10.50,16.88,,,,
5303,03/19/20 06:30:00 PM,10.63,16.80,,,,
5304,03/19/20 06:45:00 PM,10.81,16.70,,,,
5305,03/19/20 07:00:00 PM,10.74,16.60,,,,
5306,03/19/20 07:15:00 PM,10.68,16.50,,,,
5307,03/19/20 07:30:00 PM,10.81,16.40,,,,
5308,03/19/20 07:45:00 PM,10.74,16.28,,,,
5309,03/19/20 08:00:00 PM,10.69,16.18,,,,
5310,03/19/20 08:15:00 PM,10.76,16.08,,,,
5311,03/19/20 08:30:00 PM,10.52,16.00,,,,
5312,03/19/20 08:45:00 PM,10.63,15.90,,,,
5313,03/19/20 09:00:00 PM,10.31,15.80,,,,
5314,03/19/20 09:15:00 PM,10.28,15.72,,,,
5315,03/19/20 09:30:00 PM,10.42,15.62,,,,
5316,03/19/20 09:45:00 PM,10.51,15.52,,,,
5317,03/19/20 10:00:00 PM,10.53,15.50,,,,
5318,03/19/20 10:15:00 PM,10.26,15.48,,,,
5319,03/19/20 10:30:00 PM,10.30,15.38,,,,
5320,03/19/20 10:45:00 PM,10.34,15.30,,,,
5321,03/19/20 11:00:00 PM,7.08,15.20,,,,
5322,03/19/20 11:15:00 PM,6.81,15.10,,,,
5323,03/19/20 11:30:00 PM,7.81,15.00,,,,
5324,03/19/20 11:45:00 PM,7.07,14.90,,,,
5325,03/20/20 12:00:00 AM,8.81,14.84,,,,
5326,03/20/20 12:15:00 AM,8.66,14.78,,,,
5327,03/20/20 12:30:00 AM,8.84,14.72,,,,
5328,03/20/20 12:45:00 AM,9.13,14.68,,,,
5329,03/20/20 01:00:00 AM,8.92,14.62,,,,
5330,03/20/20 01:15:00 AM,9.10,14.46,,,,
5331,03/20/20 01:30:00 AM,9.12,14.30,,,,
5332,03/20/20 01:45:00 AM,9.21,14.18,,,,
5333,03/20/20 02:00:00 AM,9.27,14.10,,,,
5334,03/20/20 02:15:00 AM,9.07,14.04,,,,
5335,03/20/20 02:30:00 AM,8.87,13.96,,,,
5336,03/20/20 02:45:00 AM,9.00,13.86,,,,
5337,03/20/20 03:00:00 AM,9.06,13.78,,,,
5338,03/20/20 03:15:00 AM,9.25,13.70,,,,
5339,03/20/20 03:30:00 AM,9.30,13.60,,,,
5340,03/20/20 03:45:00 AM,9.35,13.50,,,,
5341,03/20/20 04:00:00 AM,9.19,13.40,,,,
5342,03/20/20 04:15:00 AM,9.00,13.38,,,,
5343,03/20/20 04:30:00 AM,9.03,13.34,,,,
5344,03/20/20 04:45:00 AM,8.72,13.30,,,,
5345,03/20/20 05:00:00 AM,8.84,13.26,,,,
5346,03/20/20 05:15:00 AM,8.74,13.20,,,,
5347,03/20/20 05:30:00 AM,8.91,13.14,,,,
5348,03/20/20 05:45:00 AM,8.76,13.10,,,,
5349,03/20/20 06:00:00 AM,8.81,13.04,,,,
5350,03/20/20 06:15:00 AM,8.98,12.98,,,,
5351,03/20/20 06:30:00 AM,9.01,12.96,,,,
5352,03/20/20 06:45:00 AM,8.89,12.92,,,,
5353,03/20/20 07:00:00 AM,8.53,12.88,,,,
5354,03/20/20 07:15:00 AM,8.45,12.80,,,,
5355,03/20/20 07:30:00 AM,8.61,12.68,,,,
5356,03/20/20 07:45:00 AM,8.92,12.62,,,,
5357,03/20/20 08:00:00 AM,8.91,12.58,,,,
5358,03/20/20 08:15:00 AM,9.03,12.50,,,,
5359,03/20/20 08:30:00 AM,9.15,12.44,,,,
5360,03/20/20 08:45:00 AM,8.99,12.64,,,,
5361,03/20/20 09:00:00 AM,9.02,12.80,,,,
5362,03/20/20 09:15:00 AM,9.02,12.96,,,,
5363,03/20/20 09:30:00 AM,9.19,13.20,,,,
5364,03/20/20 09:45:00 AM,9.26,13.40,,,,
5365,03/20/20 10:00:00 AM,9.53,13.54,,,,
5366,03/20/20 10:15:00 AM,9.30,13.68,,,,
5367,03/20/20 10:30:00 AM,9.61,13.94,,,,
5368,03/20/20 10:45:00 AM,9.52,14.30,,,,
5369,03/20/20 11:00:00 AM,9.50,14.58,,,,
5370,03/20/20 11:15:00 AM,9.91,14.88,,,,
5371,03/20/20 11:30:00 AM,9.93,15.18,,,,
5372,03/20/20 11:45:00 AM,10.07,15.48,,,,
5373,03/20/20 12:00:00 PM,9.97,15.80,,,,
5374,03/20/20 12:15:00 PM,10.02,16.14,,,,
5375,03/20/20 12:30:00 PM,10.05,16.44,,,,
5376,03/20/20 12:45:00 PM,9.95,16.72,,,,
5377,03/20/20 01:00:00 PM,9.97,17.10,,,,
5378,03/20/20 01:15:00 PM,9.96,17.40,,,,
5379,03/20/20 01:30:00 PM,9.81,17.46,,,,
5380,03/20/20 01:45:00 PM,9.72,17.52,,,,
5381,03/20/20 02:00:00 PM,9.91,17.78,,,,
5382,03/20/20 02:15:00 PM,9.86,18.06,,,,
5383,03/20/20 02:30:00 PM,9.60,18.30,,,,
5384,03/20/20 02:45:00 PM,9.43,18.58,,,,
5385,03/20/20 03:00:00 PM,10.00,18.88,,,,
5386,03/20/20 03:15:00 PM,9.70,19.08,,,,
5387,03/20/20 03:30:00 PM,10.02,19.22,,,,
5388,03/20/20 03:45:00 PM,10.03,19.32,,,,
5389,03/20/20 04:00:00 PM,10.08,19.38,,,,
5390,03/20/20 04:15:00 PM,9.98,19.46,,,,
5391,03/20/20 04:30:00 PM,10.32,19.52,,,,
5392,03/20/20 04:45:00 PM,10.37,19.54,,,,
5393,03/20/20 05:00:00 PM,10.34,19.54,,,,
5394,03/20/20 05:15:00 PM,10.31,19.50,,,,
5395,03/20/20 05:30:00 PM,9.99,19.46,,,,
5396,03/20/20 05:45:00 PM,9.90,19.36,,,,
5397,03/20/20 06:00:00 PM,9.91,19.26,,,,
5398,03/20/20 06:15:00 PM,10.04,19.18,,,,
5399,03/20/20 06:30:00 PM,9.93,19.10,,,,
5400,03/20/20 06:45:00 PM,9.86,19.02,,,,
5401,03/20/20 07:00:00 PM,9.95,18.96,,,,
5402,03/20/20 07:15:00 PM,10.18,18.90,,,,
5403,03/20/20 07:30:00 PM,10.39,18.82,,,,
5404,03/20/20 07:45:00 PM,10.43,18.76,,,,
5405,03/20/20 08:00:00 PM,10.33,18.68,,,,
5406,03/20/20 08:15:00 PM,10.08,18.58,,,,
5407,03/20/20 08:30:00 PM,10.16,18.48,,,,
5408,03/20/20 08:45:00 PM,10.16,18.34,,,,
5409,03/20/20 09:00:00 PM,10.07,18.22,,,,
5410,03/20/20 09:15:00 PM,10.04,18.12,,,,
5411,03/20/20 09:30:00 PM,9.92,17.98,,,,
5412,03/20/20 09:45:00 PM,9.88,17.86,,,,
5413,03/20/20 10:00:00 PM,9.80,17.76,,,,
5414,03/20/20 10:15:00 PM,9.68,17.66,,,,
5415,03/20/20 10:30:00 PM,9.57,17.56,,,,
5416,03/20/20 10:45:00 PM,9.52,17.48,,,,
5417,03/20/20 11:00:00 PM,9.35,17.36,,,,
5418,03/20/20 11:15:00 PM,9.27,17.24,,,,
5419,03/20/20 11:30:00 PM,9.31,17.16,,,,
5420,03/20/20 11:45:00 PM,9.25,17.06,,,,
5421,03/21/20 12:00:00 AM,9.11,16.98,,,,
5422,03/21/20 12:15:00 AM,8.99,16.90,,,,
5423,03/21/20 12:30:00 AM,8.91,16.80,,,,
5424,03/21/20 12:45:00 AM,9.02,16.72,,,,
5425,03/21/20 01:00:00 AM,9.12,16.64,,,,
5426,03/21/20 01:15:00 AM,9.03,16.56,,,,
5427,03/21/20 01:30:00 AM,9.00,16.50,,,,
5428,03/21/20 01:45:00 AM,8.86,16.42,,,,
5429,03/21/20 02:00:00 AM,8.77,16.32,,,,
5430,03/21/20 02:15:00 AM,8.87,16.26,,,,
5431,03/21/20 02:30:00 AM,8.62,16.18,,,,
5432,03/21/20 02:45:00 AM,8.72,16.10,,,,
5433,03/21/20 03:00:00 AM,8.51,16.00,,,,
5434,03/21/20 03:15:00 AM,8.39,15.92,,,,
5435,03/21/20 03:30:00 AM,8.34,15.84,,,,
5436,03/21/20 03:45:00 AM,8.27,15.76,,,,
5437,03/21/20 04:00:00 AM,8.20,15.72,,,,
5438,03/21/20 04:15:00 AM,8.33,15.60,,,,
5439,03/21/20 04:30:00 AM,8.42,15.50,,,,
5440,03/21/20 04:45:00 AM,8.30,15.42,,,,
5441,03/21/20 05:00:00 AM,7.88,15.30,,,,
5442,03/21/20 05:15:00 AM,8.01,15.18,,,,
5443,03/21/20 05:30:00 AM,7.73,15.06,,,,
5444,03/21/20 05:45:00 AM,7.67,15.00,,,,
5445,03/21/20 06:00:00 AM,7.72,14.94,,,,
5446,03/21/20 06:15:00 AM,7.70,14.84,,,,
5447,03/21/20 06:30:00 AM,7.71,14.76,,,,
5448,03/21/20 06:45:00 AM,7.46,14.72,,,,
5449,03/21/20 07:00:00 AM,7.30,14.68,,,,
5450,03/21/20 07:15:00 AM,7.14,14.68,,,,
5451,03/21/20 07:30:00 AM,7.38,14.68,,,,
5452,03/21/20 07:45:00 AM,7.36,14.70,,,,
5453,03/21/20 08:00:00 AM,7.39,14.68,,,,
5454,03/21/20 08:15:00 AM,7.50,14.66,,,,
5455,03/21/20 08:30:00 AM,7.35,14.62,,,,
5456,03/21/20 08:45:00 AM,7.12,14.66,,,,
5457,03/21/20 09:00:00 AM,7.13,14.70,,,,
5458,03/21/20 09:15:00 AM,7.29,14.78,,,,
5459,03/21/20 09:30:00 AM,7.65,14.88,,,,
5460,03/21/20 09:45:00 AM,7.87,14.98,,,,
5461,03/21/20 10:00:00 AM,8.19,15.04,,,,
5462,03/21/20 10:15:00 AM,7.99,15.20,,,,
5463,03/21/20 10:30:00 AM,8.10,15.36,,,,
5464,03/21/20 10:45:00 AM,8.45,15.52,,,,
5465,03/21/20 11:00:00 AM,8.69,15.68,,,,
5466,03/21/20 11:15:00 AM,9.12,15.84,,,,
5467,03/21/20 11:30:00 AM,9.25,16.12,,,,
5468,03/21/20 11:45:00 AM,9.50,16.38,,,,
5469,03/21/20 12:00:00 PM,9.63,16.70,,,,
5470,03/21/20 12:15:00 PM,9.73,17.26,,,,
5471,03/21/20 12:30:00 PM,9.87,17.66,,,,
5472,03/21/20 12:45:00 PM,10.17,17.86,,,,
5473,03/21/20 01:00:00 PM,10.35,18.24,,,,
5474,03/21/20 01:15:00 PM,10.32,18.50,,,,
5475,03/21/20 01:30:00 PM,10.33,18.76,,,,
5476,03/21/20 01:45:00 PM,10.25,18.98,,,,
5477,03/21/20 02:00:00 PM,10.16,19.20,,,,
5478,03/21/20 02:15:00 PM,10.29,19.44,,,,
5479,03/21/20 02:30:00 PM,10.23,19.64,,,,
5480,03/21/20 02:45:00 PM,10.35,19.84,,,,
5481,03/21/20 03:00:00 PM,10.44,20.00,,,,
5482,03/21/20 03:15:00 PM,10.38,20.18,,,,
5483,03/21/20 03:30:00 PM,10.65,20.28,,,,
5484,03/21/20 03:45:00 PM,10.64,20.36,,,,
5485,03/21/20 04:00:00 PM,10.76,20.40,,,,
5486,03/21/20 04:15:00 PM,10.68,20.42,,,,
5487,03/21/20 04:30:00 PM,10.86,20.44,,,,
5488,03/21/20 04:45:00 PM,4.98,20.42,,,,
5489,03/21/20 05:00:00 PM,10.36,20.40,,,,
5490,03/21/20 05:15:00 PM,10.65,20.34,,,,
5491,03/21/20 05:30:00 PM,10.70,20.26,,,,
5492,03/21/20 05:45:00 PM,10.84,20.18,,,,
5493,03/21/20 06:00:00 PM,10.69,20.10,,,,
5494,03/21/20 06:15:00 PM,10.62,20.00,,,,
5495,03/21/20 06:30:00 PM,10.52,19.90,,,,
5496,03/21/20 06:45:00 PM,10.57,19.82,,,,
5497,03/21/20 07:00:00 PM,10.25,19.72,,,,
5498,03/21/20 07:15:00 PM,10.07,19.56,,,,
5499,03/21/20 07:30:00 PM,10.29,19.44,,,,
5500,03/21/20 07:45:00 PM,10.03,19.36,,,,
5501,03/21/20 08:00:00 PM,9.81,19.26,,,,
5502,03/21/20 08:15:00 PM,9.83,19.18,,,,
5503,03/21/20 08:30:00 PM,9.82,19.12,,,,
5504,03/21/20 08:45:00 PM,9.72,19.02,,,,
5505,03/21/20 09:00:00 PM,9.64,18.92,,,,
5506,03/21/20 09:15:00 PM,9.37,18.84,,,,
5507,03/21/20 09:30:00 PM,8.99,18.74,,,,
5508,03/21/20 09:45:00 PM,8.27,18.66,,,,
5509,03/21/20 10:00:00 PM,8.56,18.58,,,,
5510,03/21/20 10:15:00 PM,8.30,18.48,,,,
5511,03/21/20 10:30:00 PM,8.76,18.38,,,,
5512,03/21/20 10:45:00 PM,8.50,18.32,,,,
5513,03/21/20 11:00:00 PM,8.18,18.20,,,,
5514,03/21/20 11:15:00 PM,8.87,18.10,,,,
5515,03/21/20 11:30:00 PM,9.03,18.00,,,,
5516,03/21/20 11:45:00 PM,8.97,17.92,,,,
5517,03/22/20 12:00:00 AM,8.85,17.82,,,,
5518,03/22/20 12:15:00 AM,8.60,17.74,,,,
5519,03/22/20 12:30:00 AM,8.26,17.66,,,,
5520,03/22/20 12:45:00 AM,7.82,17.56,,,,
5521,03/22/20 01:00:00 AM,8.02,17.48,,,,
5522,03/22/20 01:15:00 AM,7.37,17.38,,,,
5523,03/22/20 01:30:00 AM,7.45,17.28,,,,
5524,03/22/20 01:45:00 AM,7.83,17.20,,,,
5525,03/22/20 02:00:00 AM,8.02,17.10,,,,
5526,03/22/20 02:15:00 AM,8.27,17.02,,,,
5527,03/22/20 02:30:00 AM,8.45,16.94,,,,
5528,03/22/20 02:45:00 AM,8.24,16.86,,,,
5529,03/22/20 03:00:00 AM,8.13,16.76,,,,
5530,03/22/20 03:15:00 AM,8.03,16.70,,,,
5531,03/22/20 03:30:00 AM,7.51,16.64,,,,
5532,03/22/20 03:45:00 AM,7.14,16.58,,,,
5533,03/22/20 04:00:00 AM,7.42,16.48,,,,
5534,03/22/20 04:15:00 AM,7.72,16.36,,,,
5535,03/22/20 04:30:00 AM,6.19,16.26,,,,
5536,03/22/20 04:45:00 AM,7.24,16.18,,,,
5537,03/22/20 05:00:00 AM,7.01,16.10,,,,
5538,03/22/20 05:15:00 AM,7.40,15.98,,,,
5539,03/22/20 05:30:00 AM,7.58,15.88,,,,
5540,03/22/20 05:45:00 AM,7.13,15.76,,,,
5541,03/22/20 06:00:00 AM,7.16,15.62,,,,
5542,03/22/20 06:15:00 AM,7.14,15.58,,,,
5543,03/22/20 06:30:00 AM,7.49,15.52,,,,
5544,03/22/20 06:45:00 AM,7.65,15.44,,,,
5545,03/22/20 07:00:00 AM,7.56,15.32,,,,
5546,03/22/20 07:15:00 AM,7.97,15.22,,,,
5547,03/22/20 07:30:00 AM,7.95,15.12,,,,
5548,03/22/20 07:45:00 AM,8.19,14.98,,,,
5549,03/22/20 08:00:00 AM,8.14,14.98,,,,
5550,03/22/20 08:15:00 AM,8.18,15.00,,,,
5551,03/22/20 08:30:00 AM,8.02,15.04,,,,
5552,03/22/20 08:45:00 AM,7.99,15.22,,,,
5553,03/22/20 09:00:00 AM,8.28,15.32,,,,
5554,03/22/20 09:15:00 AM,8.23,15.44,,,,
5555,03/22/20 09:30:00 AM,8.49,15.56,,,,
5556,03/22/20 09:45:00 AM,8.64,15.72,,,,
5557,03/22/20 10:00:00 AM,8.69,15.88,,,,
5558,03/22/20 10:15:00 AM,8.72,16.10,,,,
5559,03/22/20 10:30:00 AM,9.19,16.26,,,,
5560,03/22/20 10:45:00 AM,9.50,16.38,,,,
5561,03/22/20 11:00:00 AM,9.98,16.54,,,,
5562,03/22/20 11:15:00 AM,10.17,16.76,,,,
5563,03/22/20 11:30:00 AM,10.47,17.00,,,,
5564,03/22/20 11:45:00 AM,11.10,17.26,,,,
5565,03/22/20 12:00:00 PM,11.61,17.42,,,,
5566,03/22/20 12:15:00 PM,11.25,18.00,,,,
5567,03/22/20 12:30:00 PM,11.39,18.28,,,,
5568,03/22/20 12:45:00 PM,11.06,18.38,,,,
5569,03/22/20 01:00:00 PM,11.94,18.38,,,,
5570,03/22/20 01:15:00 PM,12.45,18.44,,,,
5571,03/22/20 01:30:00 PM,12.72,18.68,,,,
5572,03/22/20 01:45:00 PM,12.66,18.94,,,,
5573,03/22/20 02:00:00 PM,12.67,19.06,,,,
5574,03/22/20 02:15:00 PM,12.82,19.12,,,,
5575,03/22/20 02:30:00 PM,13.36,19.26,,,,
5576,03/22/20 02:45:00 PM,13.44,19.38,,,,
5577,03/22/20 03:00:00 PM,13.50,19.48,,,,
5578,03/22/20 03:15:00 PM,13.57,19.60,,,,
5579,03/22/20 03:30:00 PM,13.45,19.86,,,,
5580,03/22/20 03:45:00 PM,13.39,20.04,,,,
5581,03/22/20 04:00:00 PM,14.56,19.98,,,,
5582,03/22/20 04:15:00 PM,14.12,20.06,,,,
5583,03/22/20 04:30:00 PM,14.31,20.08,,,,
5584,03/22/20 04:45:00 PM,14.66,20.08,,,,
5585,03/22/20 05:00:00 PM,14.39,20.12,,,,
5586,03/22/20 05:15:00 PM,15.18,20.14,,,,
5587,03/22/20 05:30:00 PM,15.05,20.16,,,,
5588,03/22/20 05:45:00 PM,14.57,20.18,,,,
5589,03/22/20 06:00:00 PM,13.82,20.20,,,,
5590,03/22/20 06:15:00 PM,13.52,20.26,,,,
5591,03/22/20 06:30:00 PM,14.07,20.26,,,,
5592,03/22/20 06:45:00 PM,14.50,20.18,,,,
5593,03/22/20 07:00:00 PM,14.49,20.06,,,,
5594,03/22/20 07:15:00 PM,14.33,19.94,,,,
5595,03/22/20 07:30:00 PM,14.30,19.80,,,,
5596,03/22/20 07:45:00 PM,13.78,19.64,,,,
5597,03/22/20 08:00:00 PM,13.58,19.46,,,,
5598,03/22/20 08:15:00 PM,13.59,19.32,,,,
5599,03/22/20 08:30:00 PM,13.60,19.18,,,,
5600,03/22/20 08:45:00 PM,13.83,19.10,,,,
5601,03/22/20 09:00:00 PM,13.63,19.02,,,,
5602,03/22/20 09:15:00 PM,13.00,18.92,,,,
5603,03/22/20 09:30:00 PM,12.73,18.82,,,,
5604,03/22/20 09:45:00 PM,12.86,18.74,,,,
5605,03/22/20 10:00:00 PM,12.83,18.66,,,,
5606,03/22/20 10:15:00 PM,12.56,18.58,,,,
5607,03/22/20 10:30:00 PM,12.63,18.50,,,,
5608,03/22/20 10:45:00 PM,12.85,18.44,,,,
5609,03/22/20 11:00:00 PM,13.09,18.38,,,,
5610,03/22/20 11:15:00 PM,13.06,18.36,,,,
5611,03/22/20 11:30:00 PM,13.15,18.34,,,,
5612,03/22/20 11:45:00 PM,12.85,18.28,,,,
5613,03/23/20 12:00:00 AM,12.64,18.20,,,,
5614,03/23/20 12:15:00 AM,12.75,18.12,,,,
5615,03/23/20 12:30:00 AM,12.88,18.00,,,,
5616,03/23/20 12:45:00 AM,12.41,17.92,,,,
5617,03/23/20 01:00:00 AM,12.16,17.86,,,,
5618,03/23/20 01:15:00 AM,12.37,17.82,,,,
5619,03/23/20 01:30:00 AM,12.04,17.78,,,,
5620,03/23/20 01:45:00 AM,11.52,17.74,,,,
5621,03/23/20 02:00:00 AM,11.29,17.66,,,,
5622,03/23/20 02:15:00 AM,10.98,17.56,,,,
5623,03/23/20 02:30:00 AM,10.51,17.48,,,,
5624,03/23/20 02:45:00 AM,10.20,17.42,,,,
5625,03/23/20 03:00:00 AM,9.95,17.34,,,,
5626,03/23/20 03:15:00 AM,9.80,17.26,,,,
5627,03/23/20 03:30:00 AM,9.23,17.18,,,,
5628,03/23/20 03:45:00 AM,10.06,17.06,,,,
5629,03/23/20 04:00:00 AM,10.19,16.86,,,,
5630,03/23/20 04:15:00 AM,10.08,16.78,,,,
5631,03/23/20 04:30:00 AM,9.68,16.68,,,,
5632,03/23/20 04:45:00 AM,9.74,16.58,,,,
5633,03/23/20 05:00:00 AM,9.75,16.36,,,,
5634,03/23/20 05:15:00 AM,9.35,16.20,,,,
5635,03/23/20 05:30:00 AM,8.48,16.12,,,,
5636,03/23/20 05:45:00 AM,7.62,16.06,,,,
5637,03/23/20 06:00:00 AM,7.38,16.06,,,,
5638,03/23/20 06:15:00 AM,7.36,16.02,,,,
5639,03/23/20 06:30:00 AM,7.28,15.88,,,,
5640,03/23/20 06:45:00 AM,7.20,15.78,,,,
5641,03/23/20 07:00:00 AM,7.40,15.62,,,,
5642,03/23/20 07:15:00 AM,8.12,15.46,,,,
5643,03/23/20 07:30:00 AM,8.63,15.38,,,,
5644,03/23/20 07:45:00 AM,8.81,15.34,,,,
5645,03/23/20 08:00:00 AM,9.02,15.24,,,,
5646,03/23/20 08:15:00 AM,9.35,15.22,,,,
5647,03/23/20 08:30:00 AM,9.53,15.28,,,,
5648,03/23/20 08:45:00 AM,9.82,15.42,,,,
5649,03/23/20 09:00:00 AM,10.04,15.60,,,,
5650,03/23/20 09:15:00 AM,10.41,15.74,,,,
5651,03/23/20 09:30:00 AM,10.78,15.88,,,,
5652,03/23/20 09:45:00 AM,11.15,16.04,,,,
5653,03/23/20 10:00:00 AM,9.70,15.10,,,,
5654,03/23/20 10:15:00 AM,9.74,15.28,,,,
5655,03/23/20 10:30:00 AM,9.55,16.34,,,,
5656,03/23/20 10:45:00 AM,9.39,16.96,,,,
5657,03/23/20 11:00:00 AM,9.52,16.68,,,,
5658,03/23/20 11:15:00 AM,9.50,17.10,,,,
5659,03/23/20 11:30:00 AM,9.40,17.10,,,,
5660,03/23/20 11:45:00 AM,9.44,16.84,,,,
5661,03/23/20 12:00:00 PM,9.50,16.56,,,,
5662,03/23/20 12:15:00 PM,9.53,16.40,,,,
5663,03/23/20 12:30:00 PM,9.56,16.32,,,,
5664,03/23/20 12:45:00 PM,9.57,16.36,,,,
5665,03/23/20 01:00:00 PM,9.55,16.50,,,,
5666,03/23/20 01:15:00 PM,9.53,16.62,,,,
5667,03/23/20 01:30:00 PM,9.59,16.54,,,,
5668,03/23/20 01:45:00 PM,9.66,16.18,,,,
5669,03/23/20 02:00:00 PM,9.66,15.80,,,,
5670,03/23/20 02:15:00 PM,9.70,15.46,,,,
5671,03/23/20 02:30:00 PM,9.73,15.18,,,,
5672,03/23/20 02:45:00 PM,9.78,14.96,,,,
5673,03/23/20 03:00:00 PM,9.83,14.76,,,,
5674,03/23/20 03:15:00 PM,9.39,18.12,,,,
5675,03/23/20 03:30:00 PM,8.94,19.44,,,,
5676,03/23/20 03:45:00 PM,8.60,20.20,,,,
5677,03/23/20 04:00:00 PM,8.38,20.70,,,,
5678,03/23/20 04:15:00 PM,8.09,21.00,,,,
5679,03/23/20 04:30:00 PM,7.96,21.26,,,,
5680,03/23/20 04:45:00 PM,7.93,21.44,,,,
5681,03/23/20 05:00:00 PM,7.85,21.58,,,,
5682,03/23/20 05:15:00 PM,7.88,21.68,,,,
5683,03/23/20 05:30:00 PM,7.87,21.72,,,,
5684,03/23/20 05:45:00 PM,7.83,21.74,,,,
5685,03/23/20 06:00:00 PM,7.73,21.74,,,,
5686,03/23/20 06:15:00 PM,7.49,21.72,,,,
5687,03/23/20 06:30:00 PM,7.28,21.72,,,,
5688,03/23/20 06:45:00 PM,7.31,21.70,,,,
5689,03/23/20 07:00:00 PM,7.31,21.68,,,,
5690,03/23/20 07:15:00 PM,7.27,21.70,,,,
5691,03/23/20 07:30:00 PM,7.22,21.74,,,,
5692,03/23/20 07:45:00 PM,6.90,21.78,,,,
5693,03/23/20 08:00:00 PM,6.96,21.82,,,,
5694,03/23/20 08:15:00 PM,6.93,21.84,,,,
5695,03/23/20 08:30:00 PM,6.85,21.88,,,,
5696,03/23/20 08:45:00 PM,6.83,21.90,,,,
