Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,TotalVolume_ml,SplitFraction,Volumesubsampled_ml,Phylum,Class,Subclass,Order,Family,Genus,Species,male/female,LifeStage,abundance,Group
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,4,Ostracoda
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,44,Rotifera
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,25,Copepoda
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,35,Copepoda
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,12,Insecta
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthopoda,Insecta,0,Trichoptera,0,0,tricoptera,,larvae,1,Insecta
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,17,Copepoda
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,12,Copepoda
Mok USRR,11/19/19,net throw,4,5,816161,818864,153,30,50,1,50,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,5,Insecta
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,6,Arachnida
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,2,Cladocera
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,2,Cladocera
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,63,Cladocera
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,Cladocera
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,Copepoda
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,1,Copepoda
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,7,Rotifera
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,11,Copepoda
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,14,Copepoda
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,95,Copepoda
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,5,Copepoda
Cos Beach,11/19/19,net throw,4,5,832824,834969,153,30,50,1,20,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,nauplii,1,Insecta
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,29,Cladocera
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,19,Cladocera
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,12,Cladocera
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,4,Cladocera
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,2,Cladocera
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,10,Copepoda
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,1,Copepoda
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,10,Rotifera
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,134,Copepoda
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,1,Copepoda
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,2,Insecta
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,larvae,2,Insecta
XSSAC,11/19/19,net throw,4,5,848414,850740,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,25,Copepoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,2,Cladocera
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,43,Cladocera
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,Cladocera
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,25,Cladocera
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,Cladocera
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,2,Copepoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,1,Copepoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,15,Copepoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,2,Ostracoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,3,Rotifera
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,95,Copepoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,115,Copepoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthopoda,Insecta,0,Trichoptera,0,0,tricoptera,,larvae,3,Insecta
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,17,Copepoda
Baby Marsh,12/10/19,net throw,4,5,854992,857371,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,2,Copepoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,1,Annelida
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,10,Arachnida
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,35,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,6,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,4,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,17,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Holopediidae,Holopediidae,Holopediidae,,adult,2,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,6,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,3,Cladocera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,26,Copepoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,6,Copepoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,15,Copepoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,1,Gastropoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,7,Insecta
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,4,Ostracoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,3,Ostracoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,64,Rotifera
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrade,,adult,3,Tardigrada
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,155,Copepoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,36,Copepoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,9,Insecta
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,2,Insecta
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,102,Copepoda
Mok USRR,12/10/19,net throw,4,5,867736,870014,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,29,Copepoda
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,144,Cladocera
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,Cladocera
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,3,Cladocera
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,1,Cladocera
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,5,Copepoda
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,31,Rotifera
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,88,Copepoda
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,4,Copepoda
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,70,Copepoda
Cos Beach,12/10/19,net throw,4,5,889128,892001,153,30,200,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,4,Copepoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,20,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,8,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,19,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,12,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,1,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,12,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,5,Cladocera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,34,Copepoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,3,Copepoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,2,Ostracoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,108,Rotifera
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrade,,adult,4,Tardigrada
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,84,Copepoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,2,Copepoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,64,Copepoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,2,Copepoda
XSSAC,12/10/19,net throw,4,5,901721,902583,153,30,300,1,6,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,1,Insecta
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,15,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,39,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,13,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,16,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,75,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,9,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,26,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,6,Cladocera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,21,Copepoda
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,8,Copepoda
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,2,Copepoda
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,1,Insecta
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,1,Ostracoda
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,29,Rotifera
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrade,,adult,1,Tardigrada
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,98,Copepoda
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,2,Copepoda
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,3,Insecta
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,28,Copepoda
XSSAC,1/8/20,net throw,4,5,904240,905918,153,30,100,1,15,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,Copepoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,1,Arachnida
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,2,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,18,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,102,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,7,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,32,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,7,Copepoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,2,Ostracoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,11,Ostracoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,illyocypris,,adult,1,Ostracoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,43,Rotifera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,45,Copepoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,1,Copepoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,15,Cladocera
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,11,Insecta
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,1,Insecta
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,63,Copepoda
Knaggs,1/8/20,net throw,4,5,914729,915299,153,30,50,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,4,Copepoda
