"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568253, SEN S/N: 20568253)","Temp, °C (LGR S/N: 20568253, SEN S/N: 20568253)","New Sensor Cap (LGR S/N: 20568253)","Expired Sensor Cap (LGR S/N: 20568253)","End Of File (LGR S/N: 20568253)"
13546,01/08/20 02:15:00 PM,9.88,9.88,,,
13547,01/08/20 02:30:00 PM,9.78,9.88,,,
13548,01/08/20 02:45:00 PM,9.75,9.90,,,
13549,01/08/20 03:00:00 PM,9.81,9.90,,,
13550,01/08/20 03:15:00 PM,9.62,9.92,,,
13551,01/08/20 03:30:00 PM,9.60,9.94,,,
13552,01/08/20 03:45:00 PM,9.44,9.94,,,
13553,01/08/20 04:00:00 PM,9.44,9.94,,,
13554,01/08/20 04:15:00 PM,9.42,9.94,,,
13555,01/08/20 04:30:00 PM,9.33,9.94,,,
13556,01/08/20 04:45:00 PM,9.40,9.94,,,
13557,01/08/20 05:00:00 PM,9.49,9.92,,,
13558,01/08/20 05:15:00 PM,9.60,9.92,,,
13559,01/08/20 05:30:00 PM,9.62,9.90,,,
13560,01/08/20 05:45:00 PM,9.63,9.90,,,
13561,01/08/20 06:00:00 PM,9.56,9.88,,,
13562,01/08/20 06:15:00 PM,9.47,9.86,,,
13563,01/08/20 06:30:00 PM,9.50,9.86,,,
13564,01/08/20 06:45:00 PM,9.82,9.86,,,
13565,01/08/20 07:00:00 PM,10.24,9.84,,,
13566,01/08/20 07:15:00 PM,10.33,9.84,,,
13567,01/08/20 07:30:00 PM,10.34,9.84,,,
13568,01/08/20 07:45:00 PM,10.14,9.84,,,
13569,01/08/20 08:00:00 PM,10.23,9.84,,,
13570,01/08/20 08:15:00 PM,10.17,9.84,,,
13571,01/08/20 08:30:00 PM,10.18,9.84,,,
13572,01/08/20 08:45:00 PM,10.20,9.84,,,
13573,01/08/20 09:00:00 PM,10.29,9.86,,,
13574,01/08/20 09:15:00 PM,10.33,9.86,,,
13575,01/08/20 09:30:00 PM,10.36,9.88,,,
13576,01/08/20 09:45:00 PM,10.36,9.88,,,
13577,01/08/20 10:00:00 PM,10.39,9.90,,,
13578,01/08/20 10:15:00 PM,10.38,9.92,,,
13579,01/08/20 10:30:00 PM,10.37,9.92,,,
13580,01/08/20 10:45:00 PM,10.39,9.94,,,
13581,01/08/20 11:00:00 PM,10.41,9.96,,,
13582,01/08/20 11:15:00 PM,10.41,9.96,,,
13583,01/08/20 11:30:00 PM,10.41,9.98,,,
13584,01/08/20 11:45:00 PM,10.38,9.98,,,
13585,01/09/20 12:00:00 AM,10.38,10.00,,,
13586,01/09/20 12:15:00 AM,10.38,10.00,,,
13587,01/09/20 12:30:00 AM,10.37,10.00,,,
13588,01/09/20 12:45:00 AM,10.29,10.00,,,
13589,01/09/20 01:00:00 AM,10.23,10.00,,,
13590,01/09/20 01:15:00 AM,10.29,10.00,,,
13591,01/09/20 01:30:00 AM,10.23,10.00,,,
13592,01/09/20 01:45:00 AM,10.19,10.00,,,
13593,01/09/20 02:00:00 AM,10.13,10.00,,,
13594,01/09/20 02:15:00 AM,9.92,9.98,,,
13595,01/09/20 02:30:00 AM,9.99,9.98,,,
13596,01/09/20 02:45:00 AM,10.12,9.98,,,
13597,01/09/20 03:00:00 AM,10.15,9.96,,,
13598,01/09/20 03:15:00 AM,10.00,9.94,,,
13599,01/09/20 03:30:00 AM,9.88,9.94,,,
13600,01/09/20 03:45:00 AM,10.13,9.94,,,
13601,01/09/20 04:00:00 AM,10.20,9.92,,,
13602,01/09/20 04:15:00 AM,10.21,9.92,,,
13603,01/09/20 04:30:00 AM,10.07,9.90,,,
13604,01/09/20 04:45:00 AM,10.07,9.88,,,
13605,01/09/20 05:00:00 AM,9.99,9.88,,,
13606,01/09/20 05:15:00 AM,9.97,9.86,,,
13607,01/09/20 05:30:00 AM,9.95,9.86,,,
13608,01/09/20 05:45:00 AM,9.89,9.86,,,
13609,01/09/20 06:00:00 AM,9.88,9.84,,,
13610,01/09/20 06:15:00 AM,9.84,9.84,,,
13611,01/09/20 06:30:00 AM,10.05,9.82,,,
13612,01/09/20 06:45:00 AM,9.83,9.82,,,
13613,01/09/20 07:00:00 AM,9.78,9.80,,,
13614,01/09/20 07:15:00 AM,9.80,9.80,,,
13615,01/09/20 07:30:00 AM,9.88,9.78,,,
13616,01/09/20 07:45:00 AM,9.78,9.78,,,
13617,01/09/20 08:00:00 AM,9.80,9.78,,,
13618,01/09/20 08:15:00 AM,10.19,9.78,,,
13619,01/09/20 08:30:00 AM,10.14,9.76,,,
13620,01/09/20 08:45:00 AM,10.26,9.76,,,
13621,01/09/20 09:00:00 AM,10.23,9.76,,,
13622,01/09/20 09:15:00 AM,10.22,9.76,,,
13623,01/09/20 09:30:00 AM,10.23,9.76,,,
13624,01/09/20 09:45:00 AM,10.31,9.74,,,
13625,01/09/20 10:00:00 AM,10.34,9.74,,,
13626,01/09/20 10:15:00 AM,10.36,9.74,,,
13627,01/09/20 10:30:00 AM,10.35,9.74,,,
13628,01/09/20 10:45:00 AM,10.35,9.74,,,
13629,01/09/20 11:00:00 AM,10.36,9.76,,,
13630,01/09/20 11:15:00 AM,10.38,9.76,,,
13631,01/09/20 11:30:00 AM,10.40,9.74,,,
13632,01/09/20 11:45:00 AM,10.39,9.74,,,
13633,01/09/20 12:00:00 PM,10.41,9.74,,,
13634,01/09/20 12:15:00 PM,10.41,9.74,,,
13635,01/09/20 12:30:00 PM,10.42,9.74,,,
13636,01/09/20 12:45:00 PM,10.32,9.74,,,
13637,01/09/20 01:00:00 PM,10.38,9.76,,,
13638,01/09/20 01:15:00 PM,10.40,9.78,,,
13639,01/09/20 01:30:00 PM,10.41,9.80,,,
13640,01/09/20 01:45:00 PM,10.36,9.82,,,
13641,01/09/20 02:00:00 PM,10.20,9.82,,,
13642,01/09/20 02:15:00 PM,10.11,9.84,,,
13643,01/09/20 02:30:00 PM,9.98,9.86,,,
13644,01/09/20 02:45:00 PM,10.19,9.86,,,
13645,01/09/20 03:00:00 PM,10.38,9.86,,,
13646,01/09/20 03:15:00 PM,10.35,9.86,,,
13647,01/09/20 03:30:00 PM,10.28,9.86,,,
13648,01/09/20 03:45:00 PM,10.11,9.88,,,
13649,01/09/20 04:00:00 PM,9.98,9.88,,,
13650,01/09/20 04:15:00 PM,9.90,9.88,,,
13651,01/09/20 04:30:00 PM,9.94,9.88,,,
13652,01/09/20 04:45:00 PM,9.90,9.88,,,
13653,01/09/20 05:00:00 PM,9.81,9.88,,,
13654,01/09/20 05:15:00 PM,9.80,9.88,,,
13655,01/09/20 05:30:00 PM,9.72,9.86,,,
13656,01/09/20 05:45:00 PM,9.73,9.86,,,
13657,01/09/20 06:00:00 PM,9.70,9.84,,,
13658,01/09/20 06:15:00 PM,9.65,9.84,,,
13659,01/09/20 06:30:00 PM,9.70,9.82,,,
13660,01/09/20 06:45:00 PM,9.77,9.80,,,
13661,01/09/20 07:00:00 PM,9.59,9.80,,,
13662,01/09/20 07:15:00 PM,9.53,9.80,,,
13663,01/09/20 07:30:00 PM,9.59,9.82,,,
13664,01/09/20 07:45:00 PM,9.63,9.82,,,
13665,01/09/20 08:00:00 PM,9.77,9.82,,,
13666,01/09/20 08:15:00 PM,9.65,9.84,,,
13667,01/09/20 08:30:00 PM,10.09,9.84,,,
13668,01/09/20 08:45:00 PM,9.85,9.86,,,
13669,01/09/20 09:00:00 PM,9.94,9.86,,,
13670,01/09/20 09:15:00 PM,9.81,9.86,,,
13671,01/09/20 09:30:00 PM,9.92,9.88,,,
13672,01/09/20 09:45:00 PM,10.08,9.88,,,
13673,01/09/20 10:00:00 PM,10.10,9.90,,,
13674,01/09/20 10:15:00 PM,10.31,9.92,,,
13675,01/09/20 10:30:00 PM,10.36,9.92,,,
13676,01/09/20 10:45:00 PM,10.37,9.94,,,
13677,01/09/20 11:00:00 PM,10.40,9.94,,,
13678,01/09/20 11:15:00 PM,10.42,9.94,,,
13679,01/09/20 11:30:00 PM,10.44,9.96,,,
13680,01/09/20 11:45:00 PM,10.44,9.96,,,
13681,01/10/20 12:00:00 AM,10.44,9.96,,,
13682,01/10/20 12:15:00 AM,10.46,9.96,,,
13683,01/10/20 12:30:00 AM,10.44,9.96,,,
13684,01/10/20 12:45:00 AM,10.41,9.94,,,
13685,01/10/20 01:00:00 AM,10.43,9.94,,,
13686,01/10/20 01:15:00 AM,10.40,9.94,,,
13687,01/10/20 01:30:00 AM,10.27,9.92,,,
13688,01/10/20 01:45:00 AM,10.11,9.90,,,
13689,01/10/20 02:00:00 AM,10.07,9.90,,,
13690,01/10/20 02:15:00 AM,9.88,9.88,,,
13691,01/10/20 02:30:00 AM,10.02,9.88,,,
13692,01/10/20 02:45:00 AM,10.07,9.86,,,
13693,01/10/20 03:00:00 AM,10.05,9.86,,,
13694,01/10/20 03:15:00 AM,10.20,9.82,,,
13695,01/10/20 03:30:00 AM,10.25,9.82,,,
13696,01/10/20 03:45:00 AM,9.94,9.80,,,
13697,01/10/20 04:00:00 AM,9.96,9.76,,,
13698,01/10/20 04:15:00 AM,9.96,9.74,,,
13699,01/10/20 04:30:00 AM,10.10,9.70,,,
13700,01/10/20 04:45:00 AM,10.16,9.68,,,
13701,01/10/20 05:00:00 AM,10.28,9.64,,,
13702,01/10/20 05:15:00 AM,10.21,9.62,,,
13703,01/10/20 05:30:00 AM,10.18,9.58,,,
13704,01/10/20 05:45:00 AM,10.08,9.56,,,
13705,01/10/20 06:00:00 AM,9.97,9.54,,,
13706,01/10/20 06:15:00 AM,9.91,9.50,,,
13707,01/10/20 06:30:00 AM,9.84,9.50,,,
13708,01/10/20 06:45:00 AM,9.82,9.48,,,
13709,01/10/20 07:00:00 AM,9.79,9.46,,,
13710,01/10/20 07:15:00 AM,9.85,9.44,,,
13711,01/10/20 07:30:00 AM,9.84,9.42,,,
13712,01/10/20 07:45:00 AM,9.66,9.40,,,
13713,01/10/20 08:00:00 AM,9.82,9.36,,,
13714,01/10/20 08:15:00 AM,9.76,9.36,,,
13715,01/10/20 08:30:00 AM,9.70,9.34,,,
13716,01/10/20 08:45:00 AM,9.68,9.32,,,
13717,01/10/20 09:00:00 AM,9.74,9.30,,,
13718,01/10/20 09:15:00 AM,9.72,9.28,,,
13719,01/10/20 09:30:00 AM,9.72,9.28,,,
13720,01/10/20 09:45:00 AM,9.70,9.26,,,
13721,01/10/20 10:00:00 AM,9.84,9.24,,,
13722,01/10/20 10:15:00 AM,10.09,9.22,,,
13723,01/10/20 10:30:00 AM,10.26,9.20,,,
13724,01/10/20 10:45:00 AM,10.17,9.18,,,
13725,01/10/20 11:00:00 AM,10.01,9.16,,,
13726,01/10/20 11:15:00 AM,10.26,9.16,,,
13727,01/10/20 11:30:00 AM,10.34,9.14,,,
13728,01/10/20 11:45:00 AM,10.37,9.12,,,
13729,01/10/20 12:00:00 PM,10.42,9.10,,,
13730,01/10/20 12:15:00 PM,10.54,9.08,,,
13731,01/10/20 12:30:00 PM,10.51,9.06,,,
13732,01/10/20 12:45:00 PM,10.55,9.06,,,
13733,01/10/20 01:00:00 PM,10.44,9.06,,,
13734,01/10/20 01:15:00 PM,10.42,9.06,,,
13735,01/10/20 01:30:00 PM,10.56,9.06,,,
13736,01/10/20 01:45:00 PM,10.48,9.06,,,
13737,01/10/20 02:00:00 PM,10.37,9.06,,,
13738,01/10/20 02:15:00 PM,10.46,9.08,,,
13739,01/10/20 02:30:00 PM,10.51,9.08,,,
13740,01/10/20 02:45:00 PM,10.38,9.10,,,
13741,01/10/20 03:00:00 PM,10.29,9.10,,,
13742,01/10/20 03:15:00 PM,10.43,9.12,,,
13743,01/10/20 03:30:00 PM,10.37,9.14,,,
13744,01/10/20 03:45:00 PM,10.32,9.16,,,
13745,01/10/20 04:00:00 PM,10.29,9.16,,,
13746,01/10/20 04:15:00 PM,10.24,9.16,,,
13747,01/10/20 04:30:00 PM,10.24,9.18,,,
13748,01/10/20 04:45:00 PM,10.21,9.18,,,
13749,01/10/20 05:00:00 PM,10.21,9.18,,,
13750,01/10/20 05:15:00 PM,10.19,9.18,,,
13751,01/10/20 05:30:00 PM,10.21,9.16,,,
13752,01/10/20 05:45:00 PM,10.22,9.16,,,
13753,01/10/20 06:00:00 PM,10.20,9.14,,,
13754,01/10/20 06:15:00 PM,10.16,9.12,,,
13755,01/10/20 06:30:00 PM,10.14,9.12,,,
13756,01/10/20 06:45:00 PM,10.17,9.12,,,
13757,01/10/20 07:00:00 PM,10.09,9.14,,,
13758,01/10/20 07:15:00 PM,10.02,9.14,,,
13759,01/10/20 07:30:00 PM,9.99,9.14,,,
13760,01/10/20 07:45:00 PM,10.01,9.14,,,
13761,01/10/20 08:00:00 PM,10.00,9.16,,,
13762,01/10/20 08:15:00 PM,9.96,9.18,,,
13763,01/10/20 08:30:00 PM,9.83,9.20,,,
13764,01/10/20 08:45:00 PM,9.76,9.22,,,
13765,01/10/20 09:00:00 PM,9.74,9.24,,,
13766,01/10/20 09:15:00 PM,9.73,9.26,,,
13767,01/10/20 09:30:00 PM,9.78,9.28,,,
13768,01/10/20 09:45:00 PM,10.04,9.30,,,
13769,01/10/20 10:00:00 PM,10.19,9.32,,,
13770,01/10/20 10:15:00 PM,10.08,9.34,,,
13771,01/10/20 10:30:00 PM,10.16,9.36,,,
13772,01/10/20 10:45:00 PM,10.30,9.38,,,
13773,01/10/20 11:00:00 PM,10.36,9.40,,,
13774,01/10/20 11:15:00 PM,10.44,9.42,,,
13775,01/10/20 11:30:00 PM,10.46,9.44,,,
13776,01/10/20 11:45:00 PM,10.43,9.46,,,
13777,01/11/20 12:00:00 AM,10.44,9.50,,,
13778,01/11/20 12:15:00 AM,10.45,9.52,,,
13779,01/11/20 12:30:00 AM,10.49,9.56,,,
13780,01/11/20 12:45:00 AM,10.48,9.58,,,
13781,01/11/20 01:00:00 AM,10.47,9.60,,,
13782,01/11/20 01:15:00 AM,10.44,9.64,,,
13783,01/11/20 01:30:00 AM,10.48,9.68,,,
13784,01/11/20 01:45:00 AM,10.46,9.70,,,
13785,01/11/20 02:00:00 AM,10.30,9.74,,,
13786,01/11/20 02:15:00 AM,10.44,9.76,,,
13787,01/11/20 02:30:00 AM,10.42,9.78,,,
13788,01/11/20 02:45:00 AM,10.34,9.82,,,
13789,01/11/20 03:00:00 AM,10.31,9.84,,,
13790,01/11/20 03:15:00 AM,10.38,9.86,,,
13791,01/11/20 03:30:00 AM,10.40,9.88,,,
13792,01/11/20 03:45:00 AM,10.39,9.90,,,
13793,01/11/20 04:00:00 AM,10.41,9.92,,,
13794,01/11/20 04:15:00 AM,10.36,9.94,,,
13795,01/11/20 04:30:00 AM,10.37,9.96,,,
13796,01/11/20 04:45:00 AM,10.37,9.98,,,
13797,01/11/20 05:00:00 AM,10.36,9.98,,,
13798,01/11/20 05:15:00 AM,10.32,10.00,,,
13799,01/11/20 05:30:00 AM,10.30,10.00,,,
13800,01/11/20 05:45:00 AM,10.26,10.00,,,
13801,01/11/20 06:00:00 AM,10.22,10.02,,,
13802,01/11/20 06:15:00 AM,10.22,10.02,,,
13803,01/11/20 06:30:00 AM,10.15,10.02,,,
13804,01/11/20 06:45:00 AM,10.07,10.02,,,
13805,01/11/20 07:00:00 AM,9.86,10.02,,,
13806,01/11/20 07:15:00 AM,9.67,10.02,,,
13807,01/11/20 07:30:00 AM,9.48,10.02,,,
13808,01/11/20 07:45:00 AM,9.33,10.02,,,
13809,01/11/20 08:00:00 AM,9.40,10.04,,,
13810,01/11/20 08:15:00 AM,9.49,10.04,,,
13811,01/11/20 08:30:00 AM,9.43,10.04,,,
13812,01/11/20 08:45:00 AM,9.25,10.04,,,
13813,01/11/20 09:00:00 AM,9.24,10.04,,,
13814,01/11/20 09:15:00 AM,9.28,10.04,,,
13815,01/11/20 09:30:00 AM,9.29,10.04,,,
13816,01/11/20 09:45:00 AM,9.27,10.04,,,
13817,01/11/20 10:00:00 AM,9.19,10.04,,,
13818,01/11/20 10:15:00 AM,9.16,10.06,,,
13819,01/11/20 10:30:00 AM,9.28,10.08,,,
13820,01/11/20 10:45:00 AM,9.38,10.10,,,
13821,01/11/20 11:00:00 AM,9.73,10.12,,,
13822,01/11/20 11:15:00 AM,9.96,10.12,,,
13823,01/11/20 11:30:00 AM,10.05,10.14,,,
13824,01/11/20 11:45:00 AM,10.10,10.14,,,
13825,01/11/20 12:00:00 PM,10.12,10.14,,,
13826,01/11/20 12:15:00 PM,10.16,10.14,,,
13827,01/11/20 12:30:00 PM,10.16,10.14,,,
13828,01/11/20 12:45:00 PM,10.12,10.14,,,
13829,01/11/20 01:00:00 PM,10.14,10.14,,,
13830,01/11/20 01:15:00 PM,10.18,10.14,,,
13831,01/11/20 01:30:00 PM,10.15,10.14,,,
13832,01/11/20 01:45:00 PM,10.10,10.14,,,
13833,01/11/20 02:00:00 PM,10.08,10.16,,,
13834,01/11/20 02:15:00 PM,10.04,10.16,,,
13835,01/11/20 02:30:00 PM,10.09,10.18,,,
13836,01/11/20 02:45:00 PM,10.11,10.18,,,
13837,01/11/20 03:00:00 PM,10.22,10.20,,,
13838,01/11/20 03:15:00 PM,10.16,10.20,,,
13839,01/11/20 03:30:00 PM,10.15,10.22,,,
13840,01/11/20 03:45:00 PM,10.16,10.22,,,
13841,01/11/20 04:00:00 PM,10.15,10.24,,,
13842,01/11/20 04:15:00 PM,9.96,10.24,,,
13843,01/11/20 04:30:00 PM,9.86,10.24,,,
13844,01/11/20 04:45:00 PM,9.84,10.24,,,
13845,01/11/20 05:00:00 PM,9.79,10.24,,,
13846,01/11/20 05:15:00 PM,9.69,10.24,,,
13847,01/11/20 05:30:00 PM,9.62,10.24,,,
13848,01/11/20 05:45:00 PM,9.52,10.24,,,
13849,01/11/20 06:00:00 PM,9.45,10.24,,,
13850,01/11/20 06:15:00 PM,9.30,10.24,,,
13851,01/11/20 06:30:00 PM,9.18,10.22,,,
13852,01/11/20 06:45:00 PM,8.99,10.20,,,
13853,01/11/20 07:00:00 PM,8.94,10.20,,,
13854,01/11/20 07:15:00 PM,8.94,10.18,,,
13855,01/11/20 07:30:00 PM,8.99,10.16,,,
13856,01/11/20 07:45:00 PM,8.97,10.16,,,
13857,01/11/20 08:00:00 PM,9.00,10.16,,,
13858,01/11/20 08:15:00 PM,8.95,10.16,,,
13859,01/11/20 08:30:00 PM,8.94,10.18,,,
13860,01/11/20 08:45:00 PM,8.95,10.18,,,
13861,01/11/20 09:00:00 PM,9.00,10.18,,,
13862,01/11/20 09:15:00 PM,9.12,10.22,,,
13863,01/11/20 09:30:00 PM,9.55,10.26,,,
13864,01/11/20 09:45:00 PM,9.76,10.28,,,
13865,01/11/20 10:00:00 PM,9.95,10.30,,,
13866,01/11/20 10:15:00 PM,9.96,10.30,,,
13867,01/11/20 10:30:00 PM,9.95,10.32,,,
13868,01/11/20 10:45:00 PM,9.95,10.34,,,
13869,01/11/20 11:00:00 PM,9.99,10.34,,,
13870,01/11/20 11:15:00 PM,9.98,10.36,,,
13871,01/11/20 11:30:00 PM,9.99,10.38,,,
13872,01/11/20 11:45:00 PM,10.00,10.38,,,
13873,01/12/20 12:00:00 AM,10.02,10.40,,,
13874,01/12/20 12:15:00 AM,10.14,10.42,,,
13875,01/12/20 12:30:00 AM,10.20,10.42,,,
13876,01/12/20 12:45:00 AM,10.21,10.44,,,
13877,01/12/20 01:00:00 AM,10.22,10.46,,,
13878,01/12/20 01:15:00 AM,10.28,10.46,,,
13879,01/12/20 01:30:00 AM,10.27,10.46,,,
13880,01/12/20 01:45:00 AM,10.23,10.46,,,
13881,01/12/20 02:00:00 AM,10.26,10.46,,,
13882,01/12/20 02:15:00 AM,10.19,10.46,,,
13883,01/12/20 02:30:00 AM,10.23,10.46,,,
13884,01/12/20 02:45:00 AM,10.15,10.44,,,
13885,01/12/20 03:00:00 AM,10.08,10.42,,,
13886,01/12/20 03:15:00 AM,9.96,10.40,,,
13887,01/12/20 03:30:00 AM,10.05,10.38,,,
13888,01/12/20 03:45:00 AM,10.02,10.36,,,
13889,01/12/20 04:00:00 AM,10.09,10.32,,,
13890,01/12/20 04:15:00 AM,10.08,10.30,,,
13891,01/12/20 04:30:00 AM,10.19,10.26,,,
13892,01/12/20 04:45:00 AM,10.02,10.22,,,
13893,01/12/20 05:00:00 AM,10.20,10.20,,,
13894,01/12/20 05:15:00 AM,10.08,10.16,,,
13895,01/12/20 05:30:00 AM,9.94,10.14,,,
13896,01/12/20 05:45:00 AM,9.92,10.12,,,
13897,01/12/20 06:00:00 AM,10.07,10.08,,,
13898,01/12/20 06:15:00 AM,10.14,10.06,,,
13899,01/12/20 06:30:00 AM,10.08,10.04,,,
13900,01/12/20 06:45:00 AM,10.13,10.02,,,
13901,01/12/20 07:00:00 AM,10.08,10.00,,,
13902,01/12/20 07:15:00 AM,10.09,10.00,,,
13903,01/12/20 07:30:00 AM,10.00,9.98,,,
13904,01/12/20 07:45:00 AM,9.85,9.96,,,
13905,01/12/20 08:00:00 AM,9.84,9.94,,,
13906,01/12/20 08:15:00 AM,9.82,9.92,,,
13907,01/12/20 08:30:00 AM,9.74,9.92,,,
13908,01/12/20 08:45:00 AM,9.70,9.90,,,
13909,01/12/20 09:00:00 AM,9.66,9.88,,,
13910,01/12/20 09:15:00 AM,9.60,9.86,,,
13911,01/12/20 09:30:00 AM,9.58,9.86,,,
13912,01/12/20 09:45:00 AM,9.60,9.86,,,
13913,01/12/20 10:00:00 AM,9.45,9.84,,,
13914,01/12/20 10:15:00 AM,9.30,9.86,,,
13915,01/12/20 10:30:00 AM,9.23,9.86,,,
13916,01/12/20 10:45:00 AM,9.17,9.88,,,
13917,01/12/20 11:00:00 AM,9.18,9.88,,,
13918,01/12/20 11:15:00 AM,9.43,9.86,,,
13919,01/12/20 11:30:00 AM,9.83,9.86,,,
13920,01/12/20 11:45:00 AM,10.08,9.86,,,
13921,01/12/20 12:00:00 PM,10.12,9.84,,,
13922,01/12/20 12:15:00 PM,10.23,9.82,,,
13923,01/12/20 12:30:00 PM,10.31,9.80,,,
13924,01/12/20 12:45:00 PM,10.37,9.78,,,
13925,01/12/20 01:00:00 PM,10.38,9.76,,,
13926,01/12/20 01:15:00 PM,10.40,9.74,,,
13927,01/12/20 01:30:00 PM,10.38,9.74,,,
13928,01/12/20 01:45:00 PM,10.38,9.72,,,
13929,01/12/20 02:00:00 PM,10.43,9.70,,,
13930,01/12/20 02:15:00 PM,10.44,9.70,,,
13931,01/12/20 02:30:00 PM,10.38,9.70,,,
13932,01/12/20 02:45:00 PM,10.29,9.70,,,
13933,01/12/20 03:00:00 PM,10.43,9.70,,,
13934,01/12/20 03:15:00 PM,10.45,9.70,,,
13935,01/12/20 03:30:00 PM,10.45,9.72,,,
13936,01/12/20 03:45:00 PM,10.44,9.72,,,
13937,01/12/20 04:00:00 PM,10.43,9.74,,,
13938,01/12/20 04:15:00 PM,10.38,9.74,,,
13939,01/12/20 04:30:00 PM,10.50,9.74,,,
13940,01/12/20 04:45:00 PM,10.45,9.74,,,
13941,01/12/20 05:00:00 PM,10.42,9.76,,,
13942,01/12/20 05:15:00 PM,10.36,9.74,,,
13943,01/12/20 05:30:00 PM,10.32,9.76,,,
13944,01/12/20 05:45:00 PM,10.29,9.74,,,
13945,01/12/20 06:00:00 PM,10.28,9.72,,,
13946,01/12/20 06:15:00 PM,10.21,9.72,,,
13947,01/12/20 06:30:00 PM,10.20,9.70,,,
13948,01/12/20 06:45:00 PM,10.18,9.70,,,
13949,01/12/20 07:00:00 PM,10.11,9.70,,,
13950,01/12/20 07:15:00 PM,10.05,9.68,,,
13951,01/12/20 07:30:00 PM,9.98,9.68,,,
13952,01/12/20 07:45:00 PM,9.98,9.66,,,
13953,01/12/20 08:00:00 PM,10.00,9.66,,,
13954,01/12/20 08:15:00 PM,9.96,9.66,,,
13955,01/12/20 08:30:00 PM,9.83,9.66,,,
13956,01/12/20 08:45:00 PM,9.63,9.66,,,
13957,01/12/20 09:00:00 PM,9.56,9.66,,,
13958,01/12/20 09:15:00 PM,9.51,9.64,,,
13959,01/12/20 09:30:00 PM,9.48,9.66,,,
13960,01/12/20 09:45:00 PM,9.49,9.66,,,
13961,01/12/20 10:00:00 PM,9.80,9.70,,,
13962,01/12/20 10:15:00 PM,9.95,9.72,,,
13963,01/12/20 10:30:00 PM,9.80,9.74,,,
13964,01/12/20 10:45:00 PM,9.90,9.76,,,
13965,01/12/20 11:00:00 PM,9.92,9.78,,,
13966,01/12/20 11:15:00 PM,9.82,9.78,,,
13967,01/12/20 11:30:00 PM,9.88,9.80,,,
13968,01/12/20 11:45:00 PM,9.92,9.82,,,
13969,01/13/20 12:00:00 AM,10.04,9.84,,,
13970,01/13/20 12:15:00 AM,10.23,9.84,,,
13971,01/13/20 12:30:00 AM,10.18,9.86,,,
13972,01/13/20 12:45:00 AM,10.19,9.88,,,
13973,01/13/20 01:00:00 AM,10.18,9.90,,,
13974,01/13/20 01:15:00 AM,10.23,9.92,,,
13975,01/13/20 01:30:00 AM,10.35,9.92,,,
13976,01/13/20 01:45:00 AM,10.39,9.94,,,
13977,01/13/20 02:00:00 AM,10.36,9.96,,,
13978,01/13/20 02:15:00 AM,10.39,9.98,,,
13979,01/13/20 02:30:00 AM,10.37,9.98,,,
13980,01/13/20 02:45:00 AM,10.35,10.00,,,
13981,01/13/20 03:00:00 AM,10.28,10.00,,,
13982,01/13/20 03:15:00 AM,10.40,10.02,,,
13983,01/13/20 03:30:00 AM,10.24,10.02,,,
13984,01/13/20 03:45:00 AM,10.27,10.02,,,
13985,01/13/20 04:00:00 AM,10.18,10.02,,,
13986,01/13/20 04:15:00 AM,9.91,10.02,,,
13987,01/13/20 04:30:00 AM,10.20,10.02,,,
13988,01/13/20 04:45:00 AM,10.32,10.02,,,
13989,01/13/20 05:00:00 AM,10.35,10.00,,,
13990,01/13/20 05:15:00 AM,10.32,10.00,,,
13991,01/13/20 05:30:00 AM,10.29,10.00,,,
13992,01/13/20 05:45:00 AM,10.26,9.98,,,
13993,01/13/20 06:00:00 AM,10.29,9.98,,,
13994,01/13/20 06:15:00 AM,10.24,9.96,,,
13995,01/13/20 06:30:00 AM,10.16,9.96,,,
13996,01/13/20 06:45:00 AM,10.22,9.94,,,
13997,01/13/20 07:00:00 AM,10.12,9.94,,,
13998,01/13/20 07:15:00 AM,10.17,9.92,,,
13999,01/13/20 07:30:00 AM,10.21,9.90,,,
14000,01/13/20 07:45:00 AM,10.28,9.88,,,
14001,01/13/20 08:00:00 AM,10.22,9.86,,,
14002,01/13/20 08:15:00 AM,10.15,9.86,,,
14003,01/13/20 08:30:00 AM,10.06,9.84,,,
14004,01/13/20 08:45:00 AM,9.94,9.84,,,
14005,01/13/20 09:00:00 AM,9.83,9.82,,,
14006,01/13/20 09:15:00 AM,9.78,9.80,,,
14007,01/13/20 09:30:00 AM,9.76,9.80,,,
14008,01/13/20 09:45:00 AM,9.74,9.78,,,
14009,01/13/20 10:00:00 AM,9.74,9.78,,,
14010,01/13/20 10:15:00 AM,9.72,9.78,,,
14011,01/13/20 10:30:00 AM,9.68,9.78,,,
14012,01/13/20 10:45:00 AM,9.61,9.78,,,
14013,01/13/20 11:00:00 AM,9.60,9.80,,,
14014,01/13/20 11:15:00 AM,9.52,9.80,,,
14015,01/13/20 11:30:00 AM,9.48,9.82,,,
14016,01/13/20 11:45:00 AM,9.51,9.84,,,
14017,01/13/20 12:00:00 PM,9.70,9.84,,,
14018,01/13/20 12:15:00 PM,9.73,9.84,,,
14019,01/13/20 12:30:00 PM,9.85,9.84,,,
14020,01/13/20 12:45:00 PM,9.96,9.84,,,
14021,01/13/20 01:00:00 PM,10.10,9.84,,,
14022,01/13/20 01:15:00 PM,10.24,9.84,,,
