Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,Magnification,Ocular Units,Phylum,Class,Subclass,Order,Family,Genus,Species,Life Stage,Abundance,Size,Size with Tail,Notes,Qced
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,16,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,27,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,25,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,78,17.8,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,33,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,33,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,48,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,44,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,37,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,35,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,48,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,55,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,40,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,40,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,35,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,55,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,35,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,38,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,10,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,nauplii,1,12,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,29,37,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,35,48,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,30,42,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,42,53,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,32,46,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,26,35,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,28,44,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,37,51,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,40,51,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,34,41,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,35,48,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,31,39,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,31,40,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,26,37,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,31,41,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,38,53,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,49,64,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,32,43,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,33,46,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,3,33.63157895,45.21052632,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,31,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,20,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,18,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,30,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,21,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,17,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,17,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,32,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,16,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,26,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,17,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,12,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,25,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,14,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,17,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,14,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,16,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,12,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,13,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,20,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,19,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,18,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,14,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,17,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,29,14,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,16,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,13,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,13,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,12,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,12,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,14,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,13,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,21,11.6,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,19,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,18,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,18.5,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,16,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,10,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,15,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,22,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,14,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,2,14.66666667,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Unknown,embryo,embryo,1,11,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Unknown,embryo,embryo,1,16,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,adult,2,13,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,adult,1,38,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,adult,1,53,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,adult,1,24,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,adult,1,16,,,
XSSAC,2/20/20,net throw,4,5,97093,97701,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,adult,1,21,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,20,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,21,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,20,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,26,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,25,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,31,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,26,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,30,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,25,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,23,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,22,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,20,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,27,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,26,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,21,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,20,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,20,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,16,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,19,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,25,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,114,23.15,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,49,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,47,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,37,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,57,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,52,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,66,,,
BABY-MARSH,2/24/20,net throw,4,5,103937,106698,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,73,,,
