Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,TotalVolume_ml,SplitFraction,Volumesubsampled_ml,Phylum,Class,Subclass,Order,Family,Genus,Species,male/female,LifeStage,abundance,Gravid_Y_N,Total_eggs,QC,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,2,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,29,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,13,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,8,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,2,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,48,,,Y,
COS-BEACH,7/25/19,net throw,4,5,596800,599265,153,30,50,1,2,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,1,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,72,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,1,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,16,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,10,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,3,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,3,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,5,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Sididae,0,sididae,,adult,1,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,13,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,6,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,12,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,11,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,5,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph ,35,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthopoda,Insecta,0,Trichoptera,0,0,tricoptera,,larvae,1,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,2,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthropoda,Insecta,Pterygota,Thysanoptera,0,0,Thysanoptera,,adult,2,,,Y,
MOK-US-RR,7/25/19,net throw,4,5,579952,581520,153,30,50,1,50,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,103,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,7,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,4,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,2,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,4,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,2,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,10,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,4,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,7,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthopoda,Branchipoda,0,Cladocera,Macrothricidae,0,Streblocerus,,adult,9,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Moinidae,Moina,moina,,adult,3,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,13,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,6,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,7,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,3,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,6,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,larvae,1,,,Y,
SAC-FREMONT,7/25/19,net throw,4,5,607159,609276,153,30,100,1,8,Arthopoda,Insecta,0,Odonate,Odonata,Odonata,odonata,,nymph ,1,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,9,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,105,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,4,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,2,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,18,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,4,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,12,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,7,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Sididae,0,sididae,,adult,12,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,15,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,2,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthopoda,Branchipoda,0,Cladocera,Macrothricidae,0,streblocerus,,adult,2,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,3,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,4,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,4,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,8,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,1,,,Y,
SAC-FREMONT,8/20/19,net throw,4,5,667689,670580,153,30,50,1,8,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,6,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,150,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,21,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,37,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,7,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,2,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,2,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,2,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthopoda,Branchipoda,0,Cladocera,Macrothricidae,0,streblocerus,,adult,1,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,5,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,10,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,14,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,larvae,1,,,Y,
BABYMARSH,8/20/19,net throw,4,5,616992,618737,153,30,50,1,3,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,1,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,66,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,1,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,11,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,8,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,2,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,1,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,4,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,2,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,21,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,15,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,3,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,3,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,2,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,5,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,12,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,2,,,Y,
MOK-US-RR,8/20/19,net throw,4,5,635000,637291,153,30,50,1,50,Arthropoda,Insecta,Pterygota,Thysanoptera,0,0,Thysanoptera,,adult,1,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,101,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,78,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,34,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,3,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,6,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,35,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,2,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,9,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,2,,,Y,
COS-BEACH,8/20/19,net throw,4,5,649992,652559,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Macrothricidae,Macrothrix,Macrothrix,,adult,1,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,165,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,40,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,24,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,52,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,21,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,3,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Moinidae,Moina,moina,,adult,1,,,Y,
COS-BEACH,9/10/19,net throw,4,5,724906,727501,153,30,75,1,2,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,1,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,112,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,4,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,286,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,2,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,,,Y,
BABYMARSH,9/10/19,net throw,4,5,676119,678125,153,30,50,1,1,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,1,,,Y,
SAC-FREMONT,9/10/19,net throw,4,5,740275,741720,153,30,100,1,20,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,66,,,Y,
SAC-FREMONT,9/10/19,net throw,4,5,740275,741720,153,30,100,1,20,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,1,,,Y,
SAC-FREMONT,9/10/19,net throw,4,5,740275,741720,153,30,100,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,106,,,Y,
SAC-FREMONT,9/10/19,net throw,4,5,740275,741720,153,30,100,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,3,,,Y,
SAC-FREMONT,9/10/19,net throw,4,5,740275,741720,153,30,100,1,20,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,7,,,Y,
SAC-FREMONT,9/10/19,net throw,4,5,740275,741720,153,30,100,1,20,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,74,,,Y,
