"Plot Title: 20568251"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568251, SEN S/N: 20568251)","Temp, °C (LGR S/N: 20568251, SEN S/N: 20568251)","Coupler Attached (LGR S/N: 20568251)","Host Connected (LGR S/N: 20568251)","Coupler Detached (LGR S/N: 20568251)","Stopped (LGR S/N: 20568251)","End Of File (LGR S/N: 20568251)"
7986,03/01/20 03:30:00 PM,5.25,13.30,,,,,
7987,03/01/20 03:45:00 PM,5.28,13.26,,,,,
7988,03/01/20 04:00:00 PM,5.29,13.24,,,,,
7989,03/01/20 04:15:00 PM,5.37,13.20,,,,,
7990,03/01/20 04:30:00 PM,5.47,13.18,,,,,
7991,03/01/20 04:45:00 PM,5.57,13.14,,,,,
7992,03/01/20 05:00:00 PM,5.55,13.12,,,,,
7993,03/01/20 05:15:00 PM,5.58,13.06,,,,,
7994,03/01/20 05:30:00 PM,5.64,13.06,,,,,
7995,03/01/20 05:45:00 PM,5.67,13.06,,,,,
7996,03/01/20 06:00:00 PM,5.64,13.04,,,,,
7997,03/01/20 06:15:00 PM,5.51,13.00,,,,,
7998,03/01/20 06:30:00 PM,5.52,13.00,,,,,
7999,03/01/20 06:45:00 PM,5.36,13.02,,,,,
8000,03/01/20 07:00:00 PM,5.32,13.02,,,,,
8001,03/01/20 07:15:00 PM,5.33,13.02,,,,,
8002,03/01/20 07:30:00 PM,5.23,13.02,,,,,
8003,03/01/20 07:45:00 PM,5.22,13.00,,,,,
8004,03/01/20 08:00:00 PM,5.18,12.98,,,,,
8005,03/01/20 08:15:00 PM,5.04,12.96,,,,,
8006,03/01/20 08:30:00 PM,4.93,12.94,,,,,
8007,03/01/20 08:45:00 PM,4.84,12.90,,,,,
8008,03/01/20 09:00:00 PM,4.67,12.88,,,,,
8009,03/01/20 09:15:00 PM,4.64,12.82,,,,,
8010,03/01/20 09:30:00 PM,4.69,12.80,,,,,
8011,03/01/20 09:45:00 PM,4.67,12.76,,,,,
8012,03/01/20 10:00:00 PM,4.63,12.72,,,,,
8013,03/01/20 10:15:00 PM,4.55,12.70,,,,,
8014,03/01/20 10:30:00 PM,4.45,12.64,,,,,
8015,03/01/20 10:45:00 PM,4.39,12.60,,,,,
8016,03/01/20 11:00:00 PM,4.34,12.56,,,,,
8017,03/01/20 11:15:00 PM,4.46,12.52,,,,,
8018,03/01/20 11:30:00 PM,4.49,12.44,,,,,
8019,03/01/20 11:45:00 PM,4.47,12.38,,,,,
8020,03/02/20 12:00:00 AM,4.47,12.30,,,,,
8021,03/02/20 12:15:00 AM,4.50,12.22,,,,,
8022,03/02/20 12:30:00 AM,4.49,12.16,,,,,
8023,03/02/20 12:45:00 AM,4.45,12.08,,,,,
8024,03/02/20 01:00:00 AM,4.39,12.00,,,,,
8025,03/02/20 01:15:00 AM,4.42,11.92,,,,,
8026,03/02/20 01:30:00 AM,4.42,11.82,,,,,
8027,03/02/20 01:45:00 AM,4.46,11.74,,,,,
8028,03/02/20 02:00:00 AM,4.47,11.66,,,,,
8029,03/02/20 02:15:00 AM,4.53,11.60,,,,,
8030,03/02/20 02:30:00 AM,4.54,11.50,,,,,
8031,03/02/20 02:45:00 AM,4.49,11.42,,,,,
8032,03/02/20 03:00:00 AM,4.39,11.36,,,,,
8033,03/02/20 03:15:00 AM,4.32,11.30,,,,,
8034,03/02/20 03:30:00 AM,4.35,11.26,,,,,
8035,03/02/20 03:45:00 AM,4.44,11.24,,,,,
8036,03/02/20 04:00:00 AM,4.58,11.20,,,,,
8037,03/02/20 04:15:00 AM,4.65,11.22,,,,,
8038,03/02/20 04:30:00 AM,4.69,11.22,,,,,
8039,03/02/20 04:45:00 AM,4.65,11.28,,,,,
8040,03/02/20 05:00:00 AM,4.58,11.32,,,,,
8041,03/02/20 05:15:00 AM,4.51,11.28,,,,,
8042,03/02/20 05:30:00 AM,4.49,11.22,,,,,
8043,03/02/20 05:45:00 AM,4.51,11.16,,,,,
8044,03/02/20 06:00:00 AM,4.52,11.10,,,,,
8045,03/02/20 06:15:00 AM,4.42,11.10,,,,,
8046,03/02/20 06:30:00 AM,4.44,11.12,,,,,
8047,03/02/20 06:45:00 AM,4.39,11.16,,,,,
8048,03/02/20 07:00:00 AM,4.38,11.20,,,,,
8049,03/02/20 07:15:00 AM,4.28,11.20,,,,,
8050,03/02/20 07:30:00 AM,4.16,11.20,,,,,
8051,03/02/20 07:45:00 AM,4.17,11.14,,,,,
8052,03/02/20 08:00:00 AM,4.19,11.20,,,,,
8053,03/02/20 08:15:00 AM,4.22,11.28,,,,,
8054,03/02/20 08:30:00 AM,4.22,11.46,,,,,
8055,03/02/20 08:45:00 AM,4.15,11.64,,,,,
8056,03/02/20 09:00:00 AM,4.04,11.82,,,,,
8057,03/02/20 09:15:00 AM,4.06,11.98,,,,,
8058,03/02/20 09:30:00 AM,4.14,12.14,,,,,
8059,03/02/20 09:45:00 AM,3.97,12.24,,,,,
8060,03/02/20 10:00:00 AM,3.92,12.34,,,,,
8061,03/02/20 10:15:00 AM,3.95,12.44,,,,,
8062,03/02/20 10:30:00 AM,3.96,12.46,,,,,
8063,03/02/20 10:45:00 AM,3.93,12.48,,,,,
8064,03/02/20 11:00:00 AM,4.00,12.46,,,,,
8065,03/02/20 11:15:00 AM,4.14,12.34,,,,,
8066,03/02/20 11:30:00 AM,4.20,12.24,,,,,
8067,03/02/20 11:45:00 AM,4.26,12.20,,,,,
8068,03/02/20 12:00:00 PM,4.39,12.10,,,,,
8069,03/02/20 12:15:00 PM,4.50,12.06,,,,,
8070,03/02/20 12:30:00 PM,4.65,12.06,,,,,
8071,03/02/20 12:45:00 PM,4.79,12.08,,,,,
8072,03/02/20 01:00:00 PM,4.83,12.16,,,,,
8073,03/02/20 01:15:00 PM,4.90,12.18,,,,,
8074,03/02/20 01:30:00 PM,4.96,12.28,,,,,
8075,03/02/20 01:45:00 PM,4.86,12.34,,,,,
8076,03/02/20 02:00:00 PM,4.71,12.36,,,,,
8077,03/02/20 02:15:00 PM,4.60,12.38,,,,,
8078,03/02/20 02:30:00 PM,3.97,12.42,,,,,
8079,03/02/20 02:45:00 PM,4.06,12.42,,,,,
8080,03/02/20 03:00:00 PM,4.31,12.44,,,,,
8081,03/02/20 03:15:00 PM,4.44,12.44,,,,,
8082,03/02/20 03:30:00 PM,4.53,12.46,,,,,
8083,03/02/20 03:45:00 PM,4.66,12.50,,,,,
8084,03/02/20 04:00:00 PM,4.87,12.52,,,,,
8085,03/02/20 04:15:00 PM,5.12,12.54,,,,,
8086,03/02/20 04:30:00 PM,5.27,12.54,,,,,
8087,03/02/20 04:45:00 PM,5.41,12.56,,,,,
8088,03/02/20 05:00:00 PM,5.52,12.56,,,,,
8089,03/02/20 05:15:00 PM,5.77,12.54,,,,,
8090,03/02/20 05:30:00 PM,5.96,12.48,,,,,
8091,03/02/20 05:45:00 PM,5.94,12.44,,,,,
8092,03/02/20 06:00:00 PM,6.13,12.48,,,,,
8093,03/02/20 06:15:00 PM,6.02,12.50,,,,,
8094,03/02/20 06:30:00 PM,5.85,12.50,,,,,
8095,03/02/20 06:45:00 PM,5.69,12.46,,,,,
8096,03/02/20 07:00:00 PM,5.66,12.42,,,,,
8097,03/02/20 07:15:00 PM,5.65,12.38,,,,,
8098,03/02/20 07:30:00 PM,5.58,12.38,,,,,
8099,03/02/20 07:45:00 PM,5.69,12.38,,,,,
8100,03/02/20 08:00:00 PM,5.79,12.36,,,,,
8101,03/02/20 08:15:00 PM,5.90,12.36,,,,,
8102,03/02/20 08:30:00 PM,5.95,12.36,,,,,
8103,03/02/20 08:45:00 PM,5.87,12.38,,,,,
8104,03/02/20 09:00:00 PM,5.86,12.38,,,,,
8105,03/02/20 09:15:00 PM,6.02,12.38,,,,,
8106,03/02/20 09:30:00 PM,6.03,12.40,,,,,
8107,03/02/20 09:45:00 PM,5.88,12.40,,,,,
8108,03/02/20 10:00:00 PM,5.87,12.42,,,,,
8109,03/02/20 10:15:00 PM,5.74,12.42,,,,,
8110,03/02/20 10:30:00 PM,5.68,12.42,,,,,
8111,03/02/20 10:45:00 PM,5.61,12.42,,,,,
8112,03/02/20 11:00:00 PM,5.49,12.40,,,,,
8113,03/02/20 11:15:00 PM,5.49,12.42,,,,,
8114,03/02/20 11:30:00 PM,5.55,12.46,,,,,
8115,03/02/20 11:45:00 PM,5.48,12.48,,,,,
8116,03/03/20 12:00:00 AM,5.50,12.52,,,,,
8117,03/03/20 12:15:00 AM,5.43,12.56,,,,,
8118,03/03/20 12:30:00 AM,5.30,12.58,,,,,
8119,03/03/20 12:45:00 AM,5.38,12.54,,,,,
8120,03/03/20 01:00:00 AM,5.37,12.56,,,,,
8121,03/03/20 01:15:00 AM,5.38,12.54,,,,,
8122,03/03/20 01:30:00 AM,5.39,12.56,,,,,
8123,03/03/20 01:45:00 AM,5.43,12.48,,,,,
8124,03/03/20 02:00:00 AM,5.33,12.44,,,,,
8125,03/03/20 02:15:00 AM,5.36,12.40,,,,,
8126,03/03/20 02:30:00 AM,5.39,12.34,,,,,
8127,03/03/20 02:45:00 AM,5.28,12.30,,,,,
8128,03/03/20 03:00:00 AM,5.39,12.22,,,,,
8129,03/03/20 03:15:00 AM,5.38,12.18,,,,,
8130,03/03/20 03:30:00 AM,5.37,12.12,,,,,
8131,03/03/20 03:45:00 AM,5.28,12.10,,,,,
8132,03/03/20 04:00:00 AM,5.22,12.04,,,,,
8133,03/03/20 04:15:00 AM,5.23,12.00,,,,,
8134,03/03/20 04:30:00 AM,5.15,11.92,,,,,
8135,03/03/20 04:45:00 AM,4.91,11.86,,,,,
8136,03/03/20 05:00:00 AM,5.25,11.86,,,,,
8137,03/03/20 05:15:00 AM,5.36,11.84,,,,,
8138,03/03/20 05:30:00 AM,5.52,11.86,,,,,
8139,03/03/20 05:45:00 AM,5.54,11.88,,,,,
8140,03/03/20 06:00:00 AM,5.64,11.92,,,,,
8141,03/03/20 06:15:00 AM,5.64,11.92,,,,,
8142,03/03/20 06:30:00 AM,5.75,11.92,,,,,
8143,03/03/20 06:45:00 AM,5.74,11.94,,,,,
8144,03/03/20 07:00:00 AM,5.75,11.96,,,,,
8145,03/03/20 07:15:00 AM,5.68,12.00,,,,,
8146,03/03/20 07:30:00 AM,5.71,12.08,,,,,
8147,03/03/20 07:45:00 AM,5.71,12.16,,,,,
8148,03/03/20 08:00:00 AM,5.83,12.28,,,,,
8149,03/03/20 08:15:00 AM,5.88,12.38,,,,,
8150,03/03/20 08:30:00 AM,5.83,12.50,,,,,
8151,03/03/20 08:45:00 AM,5.85,12.60,,,,,
8152,03/03/20 09:00:00 AM,5.83,12.70,,,,,
8153,03/03/20 09:15:00 AM,5.89,12.82,,,,,
8154,03/03/20 09:30:00 AM,5.95,12.92,,,,,
8155,03/03/20 09:45:00 AM,5.92,13.00,,,,,
8156,03/03/20 10:00:00 AM,5.87,13.04,,,,,
8157,03/03/20 10:15:00 AM,5.91,13.06,,,,,
8158,03/03/20 10:30:00 AM,5.78,13.06,,,,,
8159,03/03/20 10:45:00 AM,5.73,13.10,,,,,
8160,03/03/20 11:00:00 AM,5.51,13.14,,,,,
8161,03/03/20 11:15:00 AM,5.06,13.24,,,,,
8162,03/03/20 11:30:00 AM,4.95,13.18,,,,,
8163,03/03/20 11:45:00 AM,4.98,13.26,,,,,
8164,03/03/20 12:00:00 PM,5.27,13.44,,,,,
8165,03/03/20 12:15:00 PM,5.75,13.52,,,,,
8166,03/03/20 12:30:00 PM,5.95,13.58,,,,,
8167,03/03/20 12:45:00 PM,5.86,13.60,,,,,
8168,03/03/20 01:00:00 PM,5.83,13.60,,,,,
8169,03/03/20 01:15:00 PM,5.61,13.60,,,,,
8170,03/03/20 01:30:00 PM,5.51,13.62,,,,,
8171,03/03/20 01:45:00 PM,5.57,13.64,,,,,
8172,03/03/20 02:00:00 PM,5.69,13.68,,,,,
8173,03/03/20 02:15:00 PM,5.84,13.72,,,,,
8174,03/03/20 02:30:00 PM,5.87,13.76,,,,,
8175,03/03/20 02:45:00 PM,5.88,13.78,,,,,
8176,03/03/20 03:00:00 PM,5.95,13.82,,,,,
8177,03/03/20 03:15:00 PM,6.01,13.86,,,,,
8178,03/03/20 03:30:00 PM,6.02,13.88,,,,,
8179,03/03/20 03:45:00 PM,6.06,13.92,,,,,
8180,03/03/20 04:00:00 PM,6.01,13.92,,,,,
8181,03/03/20 04:15:00 PM,6.03,13.94,,,,,
8182,03/03/20 04:30:00 PM,6.01,13.94,,,,,
8183,03/03/20 04:45:00 PM,6.18,13.94,,,,,
8184,03/03/20 05:00:00 PM,6.21,13.94,,,,,
8185,03/03/20 05:15:00 PM,6.33,13.94,,,,,
8186,03/03/20 05:30:00 PM,6.35,13.92,,,,,
8187,03/03/20 05:45:00 PM,6.34,13.90,,,,,
8188,03/03/20 06:00:00 PM,6.18,13.88,,,,,
8189,03/03/20 06:15:00 PM,6.15,13.86,,,,,
8190,03/03/20 06:30:00 PM,6.14,13.82,,,,,
8191,03/03/20 06:45:00 PM,6.08,13.78,,,,,
8192,03/03/20 07:00:00 PM,6.13,13.72,,,,,
8193,03/03/20 07:15:00 PM,6.24,13.64,,,,,
8194,03/03/20 07:30:00 PM,6.14,13.58,,,,,
8195,03/03/20 07:45:00 PM,6.31,13.58,,,,,
8196,03/03/20 08:00:00 PM,6.46,13.60,,,,,
8197,03/03/20 08:15:00 PM,6.59,13.62,,,,,
8198,03/03/20 08:30:00 PM,6.68,13.62,,,,,
8199,03/03/20 08:45:00 PM,6.75,13.60,,,,,
8200,03/03/20 09:00:00 PM,6.84,13.58,,,,,
8201,03/03/20 09:15:00 PM,6.77,13.54,,,,,
8202,03/03/20 09:30:00 PM,6.75,13.48,,,,,
8203,03/03/20 09:45:00 PM,6.78,13.42,,,,,
8204,03/03/20 10:00:00 PM,6.89,13.40,,,,,
8205,03/03/20 10:15:00 PM,7.00,13.44,,,,,
8206,03/03/20 10:30:00 PM,6.90,13.48,,,,,
8207,03/03/20 10:45:00 PM,6.86,13.50,,,,,
8208,03/03/20 11:00:00 PM,6.72,13.54,,,,,
8209,03/03/20 11:15:00 PM,6.68,13.56,,,,,
8210,03/03/20 11:30:00 PM,6.67,13.60,,,,,
8211,03/03/20 11:45:00 PM,6.63,13.60,,,,,
8212,03/04/20 12:00:00 AM,6.68,13.64,,,,,
8213,03/04/20 12:15:00 AM,6.73,13.70,,,,,
8214,03/04/20 12:30:00 AM,6.78,13.74,,,,,
8215,03/04/20 12:45:00 AM,6.90,13.82,,,,,
8216,03/04/20 01:00:00 AM,6.91,13.86,,,,,
8217,03/04/20 01:15:00 AM,6.96,13.92,,,,,
8218,03/04/20 01:30:00 AM,6.98,13.96,,,,,
8219,03/04/20 01:45:00 AM,7.05,14.00,,,,,
8220,03/04/20 02:00:00 AM,7.03,14.00,,,,,
8221,03/04/20 02:15:00 AM,6.99,14.00,,,,,
8222,03/04/20 02:30:00 AM,6.85,13.98,,,,,
8223,03/04/20 02:45:00 AM,6.62,13.96,,,,,
8224,03/04/20 03:00:00 AM,6.67,13.86,,,,,
8225,03/04/20 03:15:00 AM,6.88,13.82,,,,,
8226,03/04/20 03:30:00 AM,7.10,13.78,,,,,
8227,03/04/20 03:45:00 AM,7.19,13.70,,,,,
8228,03/04/20 04:00:00 AM,7.18,13.60,,,,,
8229,03/04/20 04:15:00 AM,7.10,13.50,,,,,
8230,03/04/20 04:30:00 AM,7.09,13.40,,,,,
8231,03/04/20 04:45:00 AM,7.11,13.32,,,,,
8232,03/04/20 05:00:00 AM,7.04,13.24,,,,,
8233,03/04/20 05:15:00 AM,6.90,13.16,,,,,
8234,03/04/20 05:30:00 AM,6.68,13.08,,,,,
8235,03/04/20 05:45:00 AM,6.44,13.04,,,,,
8236,03/04/20 06:00:00 AM,6.19,13.00,,,,,
8237,03/04/20 06:15:00 AM,6.16,12.94,,,,,
8238,03/04/20 06:30:00 AM,5.97,12.92,,,,,
8239,03/04/20 06:45:00 AM,6.13,12.94,,,,,
8240,03/04/20 07:00:00 AM,6.46,12.98,,,,,
8241,03/04/20 07:15:00 AM,6.63,13.04,,,,,
8242,03/04/20 07:30:00 AM,6.53,13.10,,,,,
8243,03/04/20 07:45:00 AM,6.73,13.12,,,,,
8244,03/04/20 08:00:00 AM,6.97,13.16,,,,,
8245,03/04/20 08:15:00 AM,7.14,13.22,,,,,
8246,03/04/20 08:30:00 AM,7.45,13.30,,,,,
8247,03/04/20 08:45:00 AM,7.59,13.42,,,,,
8248,03/04/20 09:00:00 AM,7.69,13.52,,,,,
8249,03/04/20 09:15:00 AM,7.80,13.58,,,,,
8250,03/04/20 09:30:00 AM,7.85,13.66,,,,,
8251,03/04/20 09:45:00 AM,7.95,13.80,,,,,
8252,03/04/20 10:00:00 AM,7.94,13.88,,,,,
8253,03/04/20 10:15:00 AM,7.93,14.00,,,,,
8254,03/04/20 10:30:00 AM,7.95,14.10,,,,,
8255,03/04/20 10:45:00 AM,8.05,14.08,,,,,
8256,03/04/20 11:00:00 AM,7.88,14.00,,,,,
8257,03/04/20 11:15:00 AM,7.89,13.94,,,,,
8258,03/04/20 11:30:00 AM,7.79,13.90,,,,,
8259,03/04/20 11:45:00 AM,7.71,13.92,,,,,
8260,03/04/20 12:00:00 PM,7.66,13.94,,,,,
8261,03/04/20 12:15:00 PM,7.44,13.98,,,,,
8262,03/04/20 12:30:00 PM,7.06,14.06,,,,,
8263,03/04/20 12:45:00 PM,7.04,14.04,,,,,
8264,03/04/20 01:00:00 PM,7.22,14.20,,,,,
8265,03/04/20 01:15:00 PM,7.73,14.34,,,,,
8266,03/04/20 01:30:00 PM,8.05,14.50,,,,,
8267,03/04/20 01:45:00 PM,8.23,14.58,,,,,
8268,03/04/20 02:00:00 PM,8.36,14.64,,,,,
8269,03/04/20 02:15:00 PM,8.14,14.70,,,,,
8270,03/04/20 02:30:00 PM,7.95,14.74,,,,,
8271,03/04/20 02:45:00 PM,7.75,14.80,,,,,
8272,03/04/20 03:00:00 PM,7.62,14.84,,,,,
8273,03/04/20 03:15:00 PM,7.62,14.88,,,,,
8274,03/04/20 03:30:00 PM,7.61,14.88,,,,,
8275,03/04/20 03:45:00 PM,7.51,14.88,,,,,
8276,03/04/20 04:00:00 PM,7.55,14.86,,,,,
8277,03/04/20 04:15:00 PM,7.46,14.84,,,,,
8278,03/04/20 04:30:00 PM,7.43,14.82,,,,,
8279,03/04/20 04:45:00 PM,7.13,14.78,,,,,
8280,03/04/20 05:00:00 PM,7.25,14.74,,,,,
8281,03/04/20 05:15:00 PM,7.15,14.70,,,,,
8282,03/04/20 05:30:00 PM,7.16,14.66,,,,,
8283,03/04/20 05:45:00 PM,7.09,14.62,,,,,
8284,03/04/20 06:00:00 PM,7.16,14.58,,,,,
8285,03/04/20 06:15:00 PM,7.18,14.52,,,,,
8286,03/04/20 06:30:00 PM,7.19,14.44,,,,,
8287,03/04/20 06:45:00 PM,7.08,14.34,,,,,
8288,03/04/20 07:00:00 PM,7.00,14.26,,,,,
8289,03/04/20 07:15:00 PM,7.07,14.12,,,,,
8290,03/04/20 07:30:00 PM,6.95,14.00,,,,,
8291,03/04/20 07:45:00 PM,6.78,13.86,,,,,
8292,03/04/20 08:00:00 PM,6.70,13.68,,,,,
8293,03/04/20 08:15:00 PM,6.63,13.42,,,,,
8294,03/04/20 08:30:00 PM,6.39,13.20,,,,,
8295,03/04/20 08:45:00 PM,6.24,13.08,,,,,
8296,03/04/20 09:00:00 PM,6.35,13.14,,,,,
8297,03/04/20 09:15:00 PM,6.58,13.32,,,,,
8298,03/04/20 09:30:00 PM,6.78,13.48,,,,,
8299,03/04/20 09:45:00 PM,6.94,13.62,,,,,
8300,03/04/20 10:00:00 PM,7.02,13.72,,,,,
8301,03/04/20 10:15:00 PM,6.44,13.74,,,,,
8302,03/04/20 10:30:00 PM,5.89,13.74,,,,,
8303,03/04/20 10:45:00 PM,5.96,13.72,,,,,
8304,03/04/20 11:00:00 PM,6.30,13.76,,,,,
8305,03/04/20 11:15:00 PM,6.31,13.84,,,,,
8306,03/04/20 11:30:00 PM,6.48,13.90,,,,,
8307,03/04/20 11:45:00 PM,6.66,13.94,,,,,
8308,03/05/20 12:00:00 AM,6.64,13.98,,,,,
8309,03/05/20 12:15:00 AM,6.70,14.00,,,,,
8310,03/05/20 12:30:00 AM,6.68,14.02,,,,,
8311,03/05/20 12:45:00 AM,6.77,14.06,,,,,
8312,03/05/20 01:00:00 AM,7.00,14.14,,,,,
8313,03/05/20 01:15:00 AM,7.17,14.24,,,,,
8314,03/05/20 01:30:00 AM,7.48,14.34,,,,,
8315,03/05/20 01:45:00 AM,7.58,14.44,,,,,
8316,03/05/20 02:00:00 AM,7.76,14.54,,,,,
8317,03/05/20 02:15:00 AM,7.81,14.62,,,,,
8318,03/05/20 02:30:00 AM,7.93,14.68,,,,,
8319,03/05/20 02:45:00 AM,8.00,14.74,,,,,
8320,03/05/20 03:00:00 AM,7.99,14.78,,,,,
8321,03/05/20 03:15:00 AM,8.01,14.80,,,,,
8322,03/05/20 03:30:00 AM,7.88,14.82,,,,,
8323,03/05/20 03:45:00 AM,7.56,14.78,,,,,
8324,03/05/20 04:00:00 AM,7.22,14.78,,,,,
8325,03/05/20 04:15:00 AM,7.32,14.76,,,,,
8326,03/05/20 04:30:00 AM,7.42,14.70,,,,,
8327,03/05/20 04:45:00 AM,7.52,14.60,,,,,
8328,03/05/20 05:00:00 AM,7.53,14.50,,,,,
8329,03/05/20 05:15:00 AM,7.25,14.40,,,,,
8330,03/05/20 05:30:00 AM,7.00,14.28,,,,,
8331,03/05/20 05:45:00 AM,7.09,14.10,,,,,
8332,03/05/20 06:00:00 AM,6.94,13.94,,,,,
8333,03/05/20 06:15:00 AM,6.86,13.84,,,,,
8334,03/05/20 06:30:00 AM,6.67,13.74,,,,,
8335,03/05/20 06:45:00 AM,6.71,13.66,,,,,
8336,03/05/20 07:00:00 AM,6.63,13.60,,,,,
8337,03/05/20 07:15:00 AM,6.43,13.56,,,,,
8338,03/05/20 07:30:00 AM,6.32,13.54,,,,,
8339,03/05/20 07:45:00 AM,6.27,13.52,,,,,
8340,03/05/20 08:00:00 AM,6.50,13.52,,,,,
8341,03/05/20 08:15:00 AM,6.58,13.56,,,,,
8342,03/05/20 08:30:00 AM,6.78,13.64,,,,,
8343,03/05/20 08:45:00 AM,7.02,13.72,,,,,
8344,03/05/20 09:00:00 AM,7.17,13.84,,,,,
8345,03/05/20 09:15:00 AM,7.37,13.96,,,,,
8346,03/05/20 09:30:00 AM,7.55,14.06,,,,,
8347,03/05/20 09:45:00 AM,7.87,14.22,,,,,
8348,03/05/20 10:00:00 AM,8.12,14.36,,,,,
8349,03/05/20 10:15:00 AM,8.27,14.48,,,,,
8350,03/05/20 10:30:00 AM,8.33,14.58,,,,,
8351,03/05/20 10:45:00 AM,8.34,14.66,,,,,
8352,03/05/20 11:00:00 AM,8.42,14.80,,,,,
8353,03/05/20 11:15:00 AM,8.51,14.94,,,,,
8354,03/05/20 11:30:00 AM,8.61,14.96,,,,,
8355,03/05/20 11:45:00 AM,8.60,14.90,,,,,
8356,03/05/20 12:00:00 PM,8.64,14.88,,,,,
8357,03/05/20 12:15:00 PM,8.68,14.92,,,,,
8358,03/05/20 12:30:00 PM,8.73,14.98,,,,,
8359,03/05/20 12:45:00 PM,8.67,15.04,,,,,
8360,03/05/20 01:00:00 PM,8.66,15.10,,,,,
8361,03/05/20 01:15:00 PM,8.58,15.18,,,,,
8362,03/05/20 01:30:00 PM,8.28,15.24,,,,,
8363,03/05/20 01:45:00 PM,7.57,15.28,,,,,
8364,03/05/20 02:00:00 PM,7.62,15.32,,,,,
8365,03/05/20 02:15:00 PM,8.29,15.38,,,,,
8366,03/05/20 02:30:00 PM,8.66,15.38,,,,,
8367,03/05/20 02:45:00 PM,8.78,15.38,,,,,
8368,03/05/20 03:00:00 PM,9.01,15.40,,,,,
8369,03/05/20 03:15:00 PM,9.03,15.34,,,,,
8370,03/05/20 03:30:00 PM,8.96,15.28,,,,,
8371,03/05/20 03:45:00 PM,8.81,15.26,,,,,
8372,03/05/20 04:00:00 PM,8.65,15.24,,,,,
8373,03/05/20 04:15:00 PM,8.42,15.20,,,,,
8374,03/05/20 04:30:00 PM,8.27,15.16,,,,,
8375,03/05/20 04:45:00 PM,8.12,15.12,,,,,
8376,03/05/20 05:00:00 PM,7.91,15.06,,,,,
8377,03/05/20 05:15:00 PM,7.73,15.00,,,,,
8378,03/05/20 05:30:00 PM,7.55,14.94,,,,,
8379,03/05/20 05:45:00 PM,7.45,14.84,,,,,
8380,03/05/20 06:00:00 PM,7.13,14.74,,,,,
8381,03/05/20 06:15:00 PM,6.91,14.64,,,,,
8382,03/05/20 06:30:00 PM,6.88,14.52,,,,,
8383,03/05/20 06:45:00 PM,6.67,14.42,,,,,
8384,03/05/20 07:00:00 PM,6.51,14.34,,,,,
8385,03/05/20 07:15:00 PM,6.57,14.24,,,,,
8386,03/05/20 07:30:00 PM,6.45,14.16,,,,,
8387,03/05/20 07:45:00 PM,6.37,14.08,,,,,
8388,03/05/20 08:00:00 PM,6.19,13.98,,,,,
8389,03/05/20 08:15:00 PM,6.05,13.90,,,,,
8390,03/05/20 08:30:00 PM,5.81,13.82,,,,,
8391,03/05/20 08:45:00 PM,5.62,13.74,,,,,
8392,03/05/20 09:00:00 PM,5.58,13.66,,,,,
8393,03/05/20 09:15:00 PM,5.52,13.58,,,,,
8394,03/05/20 09:30:00 PM,5.45,13.52,,,,,
8395,03/05/20 09:45:00 PM,5.33,13.48,,,,,
8396,03/05/20 10:00:00 PM,5.47,13.46,,,,,
8397,03/05/20 10:15:00 PM,5.65,13.46,,,,,
8398,03/05/20 10:30:00 PM,5.85,13.50,,,,,
8399,03/05/20 10:45:00 PM,5.85,13.52,,,,,
8400,03/05/20 11:00:00 PM,5.88,13.52,,,,,
8401,03/05/20 11:15:00 PM,6.02,13.54,,,,,
8402,03/05/20 11:30:00 PM,6.22,13.56,,,,,
8403,03/05/20 11:45:00 PM,6.33,13.60,,,,,
8404,03/06/20 12:00:00 AM,6.43,13.66,,,,,
8405,03/06/20 12:15:00 AM,6.41,13.70,,,,,
8406,03/06/20 12:30:00 AM,6.55,13.74,,,,,
8407,03/06/20 12:45:00 AM,6.55,13.78,,,,,
8408,03/06/20 01:00:00 AM,6.42,13.82,,,,,
8409,03/06/20 01:15:00 AM,6.49,13.84,,,,,
8410,03/06/20 01:30:00 AM,6.56,13.84,,,,,
8411,03/06/20 01:45:00 AM,6.61,13.90,,,,,
8412,03/06/20 02:00:00 AM,6.87,14.02,,,,,
8413,03/06/20 02:15:00 AM,6.92,14.20,,,,,
8414,03/06/20 02:30:00 AM,7.00,14.34,,,,,
8415,03/06/20 02:45:00 AM,7.15,14.48,,,,,
8416,03/06/20 03:00:00 AM,7.35,14.58,,,,,
8417,03/06/20 03:15:00 AM,7.38,14.64,,,,,
8418,03/06/20 03:30:00 AM,7.38,14.68,,,,,
8419,03/06/20 03:45:00 AM,7.52,14.70,,,,,
8420,03/06/20 04:00:00 AM,7.43,14.70,,,,,
8421,03/06/20 04:15:00 AM,7.11,14.70,,,,,
8422,03/06/20 04:30:00 AM,6.93,14.68,,,,,
8423,03/06/20 04:45:00 AM,7.21,14.62,,,,,
8424,03/06/20 05:00:00 AM,7.29,14.54,,,,,
8425,03/06/20 05:15:00 AM,7.36,14.38,,,,,
8426,03/06/20 05:30:00 AM,7.16,14.26,,,,,
8427,03/06/20 05:45:00 AM,6.93,13.98,,,,,
8428,03/06/20 06:00:00 AM,6.64,13.82,,,,,
8429,03/06/20 06:15:00 AM,6.57,13.70,,,,,
8430,03/06/20 06:30:00 AM,6.50,13.60,,,,,
