"Plot Title: 20568277"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)"
6000,05/26/19 11:45:00 PM,7.87,22.62
6001,05/27/19 12:00:00 AM,7.87,22.62
6002,05/27/19 12:15:00 AM,7.86,22.62
6003,05/27/19 12:30:00 AM,7.87,22.60
6004,05/27/19 12:45:00 AM,7.87,22.60
6005,05/27/19 01:00:00 AM,7.86,22.60
6006,05/27/19 01:15:00 AM,7.88,22.58
6007,05/27/19 01:30:00 AM,7.87,22.58
6008,05/27/19 01:45:00 AM,7.88,22.58
6009,05/27/19 02:00:00 AM,7.89,22.56
6010,05/27/19 02:15:00 AM,7.88,22.56
6011,05/27/19 02:30:00 AM,7.88,22.56
6012,05/27/19 02:45:00 AM,7.89,22.54
6013,05/27/19 03:00:00 AM,7.89,22.54
6014,05/27/19 03:15:00 AM,7.88,22.54
6015,05/27/19 03:30:00 AM,7.87,22.54
6016,05/27/19 03:45:00 AM,7.88,22.54
6017,05/27/19 04:00:00 AM,7.88,22.54
6018,05/27/19 04:15:00 AM,7.88,22.52
6019,05/27/19 04:30:00 AM,7.88,22.52
6020,05/27/19 04:45:00 AM,7.88,22.52
6021,05/27/19 05:00:00 AM,7.88,22.52
6022,05/27/19 05:15:00 AM,7.88,22.52
6023,05/27/19 05:30:00 AM,7.89,22.50
6024,05/27/19 05:45:00 AM,7.88,22.50
6025,05/27/19 06:00:00 AM,7.87,22.50
6026,05/27/19 06:15:00 AM,7.87,22.50
6027,05/27/19 06:30:00 AM,7.89,22.50
6028,05/27/19 06:45:00 AM,7.89,22.50
6029,05/27/19 07:00:00 AM,7.88,22.50
6030,05/27/19 07:15:00 AM,7.86,22.50
6031,05/27/19 07:30:00 AM,7.84,22.50
6032,05/27/19 07:45:00 AM,7.83,22.48
6033,05/27/19 08:00:00 AM,7.82,22.48
6034,05/27/19 08:15:00 AM,7.81,22.48
6035,05/27/19 08:30:00 AM,7.80,22.48
6036,05/27/19 08:45:00 AM,7.80,22.48
6037,05/27/19 09:00:00 AM,7.80,22.48
6038,05/27/19 09:15:00 AM,7.81,22.48
6039,05/27/19 09:30:00 AM,7.80,22.50
6040,05/27/19 09:45:00 AM,7.79,22.50
6041,05/27/19 10:00:00 AM,7.78,22.50
6042,05/27/19 10:15:00 AM,7.80,22.48
6043,05/27/19 10:30:00 AM,7.83,22.48
6044,05/27/19 10:45:00 AM,7.83,22.50
6045,05/27/19 11:00:00 AM,7.83,22.50
6046,05/27/19 11:15:00 AM,7.83,22.52
6047,05/27/19 11:30:00 AM,7.81,22.52
6048,05/27/19 11:45:00 AM,7.79,22.54
6049,05/27/19 12:00:00 PM,7.78,22.56
6050,05/27/19 12:15:00 PM,7.74,22.58
6051,05/27/19 12:30:00 PM,7.83,22.60
6052,05/27/19 12:45:00 PM,7.80,22.60
6053,05/27/19 01:00:00 PM,7.80,22.60
6054,05/27/19 01:15:00 PM,7.80,22.62
6055,05/27/19 01:30:00 PM,7.80,22.64
6056,05/27/19 01:45:00 PM,7.79,22.64
6057,05/27/19 02:00:00 PM,7.78,22.66
6058,05/27/19 02:15:00 PM,7.76,22.68
6059,05/27/19 02:30:00 PM,7.77,22.70
6060,05/27/19 02:45:00 PM,7.82,22.72
6061,05/27/19 03:00:00 PM,7.89,22.72
6062,05/27/19 03:15:00 PM,7.89,22.74
6063,05/27/19 03:30:00 PM,7.86,22.74
6064,05/27/19 03:45:00 PM,7.85,22.74
6065,05/27/19 04:00:00 PM,7.84,22.76
6066,05/27/19 04:15:00 PM,7.84,22.76
6067,05/27/19 04:30:00 PM,7.84,22.76
6068,05/27/19 04:45:00 PM,7.83,22.78
6069,05/27/19 05:00:00 PM,7.81,22.80
6070,05/27/19 05:15:00 PM,7.78,22.80
6071,05/27/19 05:30:00 PM,7.79,22.82
6072,05/27/19 05:45:00 PM,7.77,22.84
6073,05/27/19 06:00:00 PM,7.78,22.84
6074,05/27/19 06:15:00 PM,7.78,22.86
6075,05/27/19 06:30:00 PM,7.78,22.86
6076,05/27/19 06:45:00 PM,7.80,22.88
6077,05/27/19 07:00:00 PM,7.81,22.88
6078,05/27/19 07:15:00 PM,7.80,22.88
6079,05/27/19 07:30:00 PM,7.85,22.86
6080,05/27/19 07:45:00 PM,7.89,22.86
6081,05/27/19 08:00:00 PM,7.89,22.86
6082,05/27/19 08:15:00 PM,7.90,22.86
6083,05/27/19 08:30:00 PM,7.90,22.86
6084,05/27/19 08:45:00 PM,7.90,22.86
6085,05/27/19 09:00:00 PM,7.89,22.86
6086,05/27/19 09:15:00 PM,7.89,22.86
6087,05/27/19 09:30:00 PM,7.88,22.86
6088,05/27/19 09:45:00 PM,7.90,22.84
6089,05/27/19 10:00:00 PM,7.91,22.84
6090,05/27/19 10:15:00 PM,7.92,22.84
6091,05/27/19 10:30:00 PM,7.91,22.82
6092,05/27/19 10:45:00 PM,7.93,22.82
6093,05/27/19 11:00:00 PM,7.94,22.82
6094,05/27/19 11:15:00 PM,7.94,22.82
6095,05/27/19 11:30:00 PM,7.93,22.80
6096,05/27/19 11:45:00 PM,7.94,22.80
6097,05/28/19 12:00:00 AM,7.95,22.80
6098,05/28/19 12:15:00 AM,7.97,22.80
6099,05/28/19 12:30:00 AM,7.92,22.80
6100,05/28/19 12:45:00 AM,7.93,22.80
6101,05/28/19 01:00:00 AM,7.92,22.78
6102,05/28/19 01:15:00 AM,7.92,22.78
6103,05/28/19 01:30:00 AM,7.92,22.78
6104,05/28/19 01:45:00 AM,7.93,22.76
6105,05/28/19 02:00:00 AM,7.93,22.76
6106,05/28/19 02:15:00 AM,7.92,22.76
6107,05/28/19 02:30:00 AM,7.93,22.76
6108,05/28/19 02:45:00 AM,7.93,22.74
6109,05/28/19 03:00:00 AM,7.93,22.74
6110,05/28/19 03:15:00 AM,7.94,22.74
6111,05/28/19 03:30:00 AM,7.94,22.74
6112,05/28/19 03:45:00 AM,7.94,22.74
6113,05/28/19 04:00:00 AM,7.93,22.72
6114,05/28/19 04:15:00 AM,7.93,22.72
6115,05/28/19 04:30:00 AM,7.93,22.72
6116,05/28/19 04:45:00 AM,7.94,22.72
6117,05/28/19 05:00:00 AM,7.93,22.72
6118,05/28/19 05:15:00 AM,7.93,22.70
6119,05/28/19 05:30:00 AM,7.94,22.70
6120,05/28/19 05:45:00 AM,7.94,22.70
6121,05/28/19 06:00:00 AM,7.95,22.70
6122,05/28/19 06:15:00 AM,7.94,22.68
6123,05/28/19 06:30:00 AM,7.93,22.68
6124,05/28/19 06:45:00 AM,7.93,22.68
6125,05/28/19 07:00:00 AM,7.93,22.68
6126,05/28/19 07:15:00 AM,7.93,22.68
6127,05/28/19 07:30:00 AM,7.93,22.68
6128,05/28/19 07:45:00 AM,7.94,22.68
6129,05/28/19 08:00:00 AM,7.92,22.68
6130,05/28/19 08:15:00 AM,7.91,22.68
6131,05/28/19 08:30:00 AM,7.92,22.68
6132,05/28/19 08:45:00 AM,7.91,22.68
6133,05/28/19 09:00:00 AM,7.88,22.70
6134,05/28/19 09:15:00 AM,7.87,22.70
6135,05/28/19 09:30:00 AM,7.88,22.72
6136,05/28/19 09:45:00 AM,7.87,22.72
6137,05/28/19 10:00:00 AM,7.87,22.74
6138,05/28/19 10:15:00 AM,7.90,22.76
6139,05/28/19 10:30:00 AM,7.93,22.78
6140,05/28/19 10:45:00 AM,7.95,22.82
6141,05/28/19 11:00:00 AM,7.98,22.90
6142,05/28/19 11:15:00 AM,8.00,23.02
6143,05/28/19 11:30:00 AM,7.99,23.16
6144,05/28/19 11:45:00 AM,7.99,23.26
6145,05/28/19 12:00:00 PM,7.99,23.32
6146,05/28/19 12:15:00 PM,7.95,23.36
6147,05/28/19 12:30:00 PM,7.93,23.44
6148,05/28/19 12:45:00 PM,7.92,23.52
6149,05/28/19 01:00:00 PM,7.93,23.60
6150,05/28/19 01:15:00 PM,7.94,23.68
6151,05/28/19 01:30:00 PM,7.95,23.74
6152,05/28/19 01:45:00 PM,7.97,23.80
6153,05/28/19 02:00:00 PM,7.95,23.82
6154,05/28/19 02:15:00 PM,7.94,23.82
6155,05/28/19 02:30:00 PM,7.94,23.78
6156,05/28/19 02:45:00 PM,7.92,23.78
6157,05/28/19 03:00:00 PM,7.91,23.82
6158,05/28/19 03:15:00 PM,7.92,23.88
6159,05/28/19 03:30:00 PM,7.94,23.94
6160,05/28/19 03:45:00 PM,7.94,24.02
6161,05/28/19 04:00:00 PM,7.94,24.06
6162,05/28/19 04:15:00 PM,7.93,24.10
6163,05/28/19 04:30:00 PM,7.92,24.08
6164,05/28/19 04:45:00 PM,7.94,24.04
6165,05/28/19 05:00:00 PM,7.93,23.98
6166,05/28/19 05:15:00 PM,7.94,23.92
6167,05/28/19 05:30:00 PM,7.95,23.88
6168,05/28/19 05:45:00 PM,7.97,23.82
6169,05/28/19 06:00:00 PM,7.97,23.76
6170,05/28/19 06:15:00 PM,7.95,23.70
6171,05/28/19 06:30:00 PM,7.98,23.66
6172,05/28/19 06:45:00 PM,7.97,23.60
6173,05/28/19 07:00:00 PM,7.98,23.56
6174,05/28/19 07:15:00 PM,7.98,23.50
6175,05/28/19 07:30:00 PM,7.98,23.46
6176,05/28/19 07:45:00 PM,7.98,23.42
6177,05/28/19 08:00:00 PM,7.97,23.40
6178,05/28/19 08:15:00 PM,7.98,23.36
6179,05/28/19 08:30:00 PM,7.99,23.32
6180,05/28/19 08:45:00 PM,7.98,23.30
6181,05/28/19 09:00:00 PM,7.98,23.26
6182,05/28/19 09:15:00 PM,7.98,23.24
6183,05/28/19 09:30:00 PM,7.98,23.22
6184,05/28/19 09:45:00 PM,7.98,23.18
6185,05/28/19 10:00:00 PM,7.99,23.16
6186,05/28/19 10:15:00 PM,7.98,23.14
6187,05/28/19 10:30:00 PM,7.95,23.12
6188,05/28/19 10:45:00 PM,7.97,23.10
6189,05/28/19 11:00:00 PM,7.95,23.08
6190,05/28/19 11:15:00 PM,7.95,23.06
6191,05/28/19 11:30:00 PM,7.95,23.04
6192,05/28/19 11:45:00 PM,7.95,23.04
6193,05/29/19 12:00:00 AM,7.94,23.04
6194,05/29/19 12:15:00 AM,7.91,23.02
6195,05/29/19 12:30:00 AM,7.91,23.02
6196,05/29/19 12:45:00 AM,7.93,23.00
6197,05/29/19 01:00:00 AM,7.93,23.00
6198,05/29/19 01:15:00 AM,7.94,22.98
6199,05/29/19 01:30:00 AM,7.93,22.98
6200,05/29/19 01:45:00 AM,7.97,22.96
6201,05/29/19 02:00:00 AM,7.95,22.96
6202,05/29/19 02:15:00 AM,7.97,22.94
6203,05/29/19 02:30:00 AM,7.97,22.94
6204,05/29/19 02:45:00 AM,7.99,22.92
6205,05/29/19 03:00:00 AM,7.97,22.90
6206,05/29/19 03:15:00 AM,7.99,22.90
6207,05/29/19 03:30:00 AM,7.97,22.88
6208,05/29/19 03:45:00 AM,7.98,22.88
6209,05/29/19 04:00:00 AM,7.98,22.86
6210,05/29/19 04:15:00 AM,7.97,22.86
6211,05/29/19 04:30:00 AM,7.97,22.84
6212,05/29/19 04:45:00 AM,7.95,22.84
6213,05/29/19 05:00:00 AM,7.97,22.84
6214,05/29/19 05:15:00 AM,7.98,22.82
6215,05/29/19 05:30:00 AM,7.98,22.82
6216,05/29/19 05:45:00 AM,7.97,22.80
6217,05/29/19 06:00:00 AM,7.98,22.80
6218,05/29/19 06:15:00 AM,7.95,22.80
6219,05/29/19 06:30:00 AM,7.97,22.78
6220,05/29/19 06:45:00 AM,7.97,22.78
6221,05/29/19 07:00:00 AM,7.95,22.78
6222,05/29/19 07:15:00 AM,7.95,22.76
6223,05/29/19 07:30:00 AM,7.94,22.76
6224,05/29/19 07:45:00 AM,7.95,22.76
6225,05/29/19 08:00:00 AM,7.95,22.76
6226,05/29/19 08:15:00 AM,7.94,22.78
6227,05/29/19 08:30:00 AM,7.92,22.80
6228,05/29/19 08:45:00 AM,7.88,22.82
6229,05/29/19 09:00:00 AM,7.91,22.86
6230,05/29/19 09:15:00 AM,7.94,22.90
6231,05/29/19 09:30:00 AM,7.95,22.96
6232,05/29/19 09:45:00 AM,7.97,23.06
6233,05/29/19 10:00:00 AM,7.98,23.20
6234,05/29/19 10:15:00 AM,7.95,23.28
6235,05/29/19 10:30:00 AM,7.95,23.38
6236,05/29/19 10:45:00 AM,7.95,23.46
6237,05/29/19 11:00:00 AM,7.95,23.54
6238,05/29/19 11:15:00 AM,7.95,23.60
6239,05/29/19 11:30:00 AM,7.97,23.68
6240,05/29/19 11:45:00 AM,7.97,23.78
6241,05/29/19 12:00:00 PM,7.97,23.82
6242,05/29/19 12:15:00 PM,7.97,23.84
6243,05/29/19 12:30:00 PM,7.94,23.82
6244,05/29/19 12:45:00 PM,7.93,23.82
6245,05/29/19 01:00:00 PM,7.91,23.84
6246,05/29/19 01:15:00 PM,7.91,23.86
6247,05/29/19 01:30:00 PM,7.92,23.84
6248,05/29/19 01:45:00 PM,7.92,23.80
6249,05/29/19 02:00:00 PM,7.86,23.78
6250,05/29/19 02:15:00 PM,7.87,23.76
6251,05/29/19 02:30:00 PM,7.89,23.74
6252,05/29/19 02:45:00 PM,7.89,23.72
6253,05/29/19 03:00:00 PM,7.89,23.70
6254,05/29/19 03:15:00 PM,7.88,23.68
6255,05/29/19 03:30:00 PM,7.89,23.66
6256,05/29/19 03:45:00 PM,7.88,23.64
6257,05/29/19 04:00:00 PM,7.88,23.62
6258,05/29/19 04:15:00 PM,7.88,23.62
6259,05/29/19 04:30:00 PM,7.89,23.60
6260,05/29/19 04:45:00 PM,7.87,23.60
6261,05/29/19 05:00:00 PM,7.86,23.62
6262,05/29/19 05:15:00 PM,7.81,23.66
6263,05/29/19 05:30:00 PM,7.84,23.68
6264,05/29/19 05:45:00 PM,7.87,23.68
6265,05/29/19 06:00:00 PM,7.87,23.66
6266,05/29/19 06:15:00 PM,7.83,23.62
6267,05/29/19 06:30:00 PM,7.90,23.58
6268,05/29/19 06:45:00 PM,7.93,23.56
6269,05/29/19 07:00:00 PM,7.94,23.52
6270,05/29/19 07:15:00 PM,7.93,23.48
6271,05/29/19 07:30:00 PM,7.91,23.44
6272,05/29/19 07:45:00 PM,7.93,23.42
6273,05/29/19 08:00:00 PM,7.94,23.38
6274,05/29/19 08:15:00 PM,7.94,23.34
6275,05/29/19 08:30:00 PM,7.94,23.32
6276,05/29/19 08:45:00 PM,7.94,23.28
6277,05/29/19 09:00:00 PM,7.94,23.26
6278,05/29/19 09:15:00 PM,7.94,23.22
6279,05/29/19 09:30:00 PM,7.94,23.20
6280,05/29/19 09:45:00 PM,7.94,23.16
6281,05/29/19 10:00:00 PM,7.97,23.12
6282,05/29/19 10:15:00 PM,7.95,23.10
6283,05/29/19 10:30:00 PM,7.95,23.08
6284,05/29/19 10:45:00 PM,7.95,23.06
6285,05/29/19 11:00:00 PM,7.94,23.04
6286,05/29/19 11:15:00 PM,7.94,23.02
6287,05/29/19 11:30:00 PM,7.94,23.00
6288,05/29/19 11:45:00 PM,7.92,22.98
6289,05/30/19 12:00:00 AM,7.93,22.96
6290,05/30/19 12:15:00 AM,7.94,22.94
6291,05/30/19 12:30:00 AM,7.94,22.94
6292,05/30/19 12:45:00 AM,7.91,22.94
6293,05/30/19 01:00:00 AM,7.91,22.92
6294,05/30/19 01:15:00 AM,7.87,22.92
6295,05/30/19 01:30:00 AM,7.89,22.92
6296,05/30/19 01:45:00 AM,7.89,22.90
6297,05/30/19 02:00:00 AM,7.89,22.90
6298,05/30/19 02:15:00 AM,7.90,22.88
6299,05/30/19 02:30:00 AM,7.91,22.88
6300,05/30/19 02:45:00 AM,7.91,22.88
6301,05/30/19 03:00:00 AM,7.93,22.86
6302,05/30/19 03:15:00 AM,7.93,22.86
6303,05/30/19 03:30:00 AM,7.92,22.84
6304,05/30/19 03:45:00 AM,7.93,22.84
6305,05/30/19 04:00:00 AM,7.94,22.82
6306,05/30/19 04:15:00 AM,7.93,22.82
6307,05/30/19 04:30:00 AM,7.93,22.82
6308,05/30/19 04:45:00 AM,7.92,22.80
6309,05/30/19 05:00:00 AM,7.91,22.80
6310,05/30/19 05:15:00 AM,7.92,22.80
6311,05/30/19 05:30:00 AM,7.92,22.80
6312,05/30/19 05:45:00 AM,7.93,22.78
6313,05/30/19 06:00:00 AM,7.92,22.78
6314,05/30/19 06:15:00 AM,7.91,22.78
6315,05/30/19 06:30:00 AM,7.90,22.76
6316,05/30/19 06:45:00 AM,7.91,22.76
6317,05/30/19 07:00:00 AM,7.92,22.76
6318,05/30/19 07:15:00 AM,7.92,22.74
6319,05/30/19 07:30:00 AM,7.91,22.74
6320,05/30/19 07:45:00 AM,7.90,22.74
6321,05/30/19 08:00:00 AM,7.89,22.74
6322,05/30/19 08:15:00 AM,7.89,22.74
6323,05/30/19 08:30:00 AM,7.86,22.76
6324,05/30/19 08:45:00 AM,7.89,22.74
6325,05/30/19 09:00:00 AM,7.87,22.74
6326,05/30/19 09:15:00 AM,7.86,22.74
6327,05/30/19 09:30:00 AM,7.83,22.76
6328,05/30/19 09:45:00 AM,7.84,22.76
6329,05/30/19 10:00:00 AM,7.83,22.78
6330,05/30/19 10:15:00 AM,7.83,22.80
6331,05/30/19 10:30:00 AM,7.82,22.82
6332,05/30/19 10:45:00 AM,7.86,22.88
6333,05/30/19 11:00:00 AM,7.94,23.00
6334,05/30/19 11:15:00 AM,7.99,23.16
6335,05/30/19 11:30:00 AM,7.95,23.28
6336,05/30/19 11:45:00 AM,7.93,23.38
6337,05/30/19 12:00:00 PM,7.95,23.48
6338,05/30/19 12:15:00 PM,7.94,23.56
6339,05/30/19 12:30:00 PM,7.95,23.62
6340,05/30/19 12:45:00 PM,7.94,23.64
6341,05/30/19 01:00:00 PM,7.94,23.66
6342,05/30/19 01:15:00 PM,7.95,23.68
6343,05/30/19 01:30:00 PM,7.94,23.68
6344,05/30/19 01:45:00 PM,7.93,23.66
6345,05/30/19 02:00:00 PM,7.94,23.64
6346,05/30/19 02:15:00 PM,7.94,23.60
6347,05/30/19 02:30:00 PM,7.91,23.58
6348,05/30/19 02:45:00 PM,7.90,23.58
6349,05/30/19 03:00:00 PM,7.92,23.58
6350,05/30/19 03:15:00 PM,7.90,23.60
6351,05/30/19 03:30:00 PM,7.89,23.62
6352,05/30/19 03:45:00 PM,7.88,23.64
6353,05/30/19 04:00:00 PM,7.87,23.62
6354,05/30/19 04:15:00 PM,7.85,23.60
6355,05/30/19 04:30:00 PM,7.84,23.56
6356,05/30/19 04:45:00 PM,7.82,23.54
6357,05/30/19 05:00:00 PM,7.79,23.52
6358,05/30/19 05:15:00 PM,7.81,23.48
6359,05/30/19 05:30:00 PM,7.84,23.46
6360,05/30/19 05:45:00 PM,7.89,23.46
6361,05/30/19 06:00:00 PM,7.89,23.44
6362,05/30/19 06:15:00 PM,7.92,23.40
6363,05/30/19 06:30:00 PM,7.93,23.36
6364,05/30/19 06:45:00 PM,7.93,23.34
6365,05/30/19 07:00:00 PM,7.93,23.32
6366,05/30/19 07:15:00 PM,7.93,23.28
6367,05/30/19 07:30:00 PM,7.93,23.24
6368,05/30/19 07:45:00 PM,7.93,23.22
6369,05/30/19 08:00:00 PM,7.94,23.20
6370,05/30/19 08:15:00 PM,7.94,23.18
6371,05/30/19 08:30:00 PM,7.94,23.14
6372,05/30/19 08:45:00 PM,7.94,23.12
6373,05/30/19 09:00:00 PM,7.97,23.10
6374,05/30/19 09:15:00 PM,7.94,23.08
6375,05/30/19 09:30:00 PM,7.94,23.04
6376,05/30/19 09:45:00 PM,7.93,23.04
6377,05/30/19 10:00:00 PM,7.93,23.02
6378,05/30/19 10:15:00 PM,7.93,23.00
6379,05/30/19 10:30:00 PM,7.93,23.00
6380,05/30/19 10:45:00 PM,7.94,22.98
6381,05/30/19 11:00:00 PM,7.94,22.96
6382,05/30/19 11:15:00 PM,7.94,22.96
6383,05/30/19 11:30:00 PM,7.90,22.96
6384,05/30/19 11:45:00 PM,7.90,22.94
6385,05/31/19 12:00:00 AM,7.90,22.94
6386,05/31/19 12:15:00 AM,7.91,22.94
6387,05/31/19 12:30:00 AM,7.91,22.94
6388,05/31/19 12:45:00 AM,7.90,22.94
6389,05/31/19 01:00:00 AM,7.88,22.94
6390,05/31/19 01:15:00 AM,7.87,22.94
6391,05/31/19 01:30:00 AM,7.88,22.94
6392,05/31/19 01:45:00 AM,7.87,22.94
6393,05/31/19 02:00:00 AM,7.87,22.94
6394,05/31/19 02:15:00 AM,7.87,22.94
6395,05/31/19 02:30:00 AM,7.88,22.94
6396,05/31/19 02:45:00 AM,7.88,22.94
6397,05/31/19 03:00:00 AM,7.88,22.92
6398,05/31/19 03:15:00 AM,7.88,22.92
6399,05/31/19 03:30:00 AM,7.87,22.92
6400,05/31/19 03:45:00 AM,7.87,22.94
6401,05/31/19 04:00:00 AM,7.88,22.92
6402,05/31/19 04:15:00 AM,7.88,22.92
6403,05/31/19 04:30:00 AM,7.87,22.92
6404,05/31/19 04:45:00 AM,7.87,22.92
6405,05/31/19 05:00:00 AM,7.88,22.92
6406,05/31/19 05:15:00 AM,7.88,22.90
6407,05/31/19 05:30:00 AM,7.90,22.90
6408,05/31/19 05:45:00 AM,7.91,22.88
6409,05/31/19 06:00:00 AM,7.91,22.88
6410,05/31/19 06:15:00 AM,7.93,22.88
6411,05/31/19 06:30:00 AM,7.93,22.86
6412,05/31/19 06:45:00 AM,7.92,22.86
6413,05/31/19 07:00:00 AM,7.92,22.86
6414,05/31/19 07:15:00 AM,7.89,22.86
6415,05/31/19 07:30:00 AM,7.89,22.86
6416,05/31/19 07:45:00 AM,7.89,22.86
6417,05/31/19 08:00:00 AM,7.89,22.86
6418,05/31/19 08:15:00 AM,7.91,22.86
6419,05/31/19 08:30:00 AM,7.89,22.84
6420,05/31/19 08:45:00 AM,7.88,22.84
6421,05/31/19 09:00:00 AM,7.87,22.84
6422,05/31/19 09:15:00 AM,7.91,22.84
6423,05/31/19 09:30:00 AM,7.90,22.86
6424,05/31/19 09:45:00 AM,7.89,22.86
6425,05/31/19 10:00:00 AM,7.88,22.86
6426,05/31/19 10:15:00 AM,7.87,22.86
6427,05/31/19 10:30:00 AM,7.87,22.88
6428,05/31/19 10:45:00 AM,7.85,22.88
6429,05/31/19 11:00:00 AM,7.84,22.90
6430,05/31/19 11:15:00 AM,7.81,22.92
6431,05/31/19 11:30:00 AM,7.86,22.94
6432,05/31/19 11:45:00 AM,7.89,22.96
6433,05/31/19 12:00:00 PM,7.92,22.98
6434,05/31/19 12:15:00 PM,7.94,23.02
6435,05/31/19 12:30:00 PM,7.97,23.04
6436,05/31/19 12:45:00 PM,7.99,23.06
6437,05/31/19 01:00:00 PM,7.98,23.10
6438,05/31/19 01:15:00 PM,7.97,23.18
6439,05/31/19 01:30:00 PM,7.98,23.26
6440,05/31/19 01:45:00 PM,7.98,23.30
6441,05/31/19 02:00:00 PM,7.97,23.32
6442,05/31/19 02:15:00 PM,7.98,23.34
6443,05/31/19 02:30:00 PM,7.97,23.34
6444,05/31/19 02:45:00 PM,7.95,23.34
6445,05/31/19 03:00:00 PM,7.94,23.34
6446,05/31/19 03:15:00 PM,7.94,23.36
6447,05/31/19 03:30:00 PM,7.95,23.36
6448,05/31/19 03:45:00 PM,7.94,23.36
6449,05/31/19 04:00:00 PM,7.88,23.34
6450,05/31/19 04:15:00 PM,7.83,23.34
6451,05/31/19 04:30:00 PM,7.85,23.32
6452,05/31/19 04:45:00 PM,7.88,23.32
6453,05/31/19 05:00:00 PM,7.90,23.30
6454,05/31/19 05:15:00 PM,7.92,23.28
6455,05/31/19 05:30:00 PM,7.93,23.28
6456,05/31/19 05:45:00 PM,7.93,23.26
6457,05/31/19 06:00:00 PM,7.94,23.24
6458,05/31/19 06:15:00 PM,7.94,23.22
6459,05/31/19 06:30:00 PM,7.93,23.20
6460,05/31/19 06:45:00 PM,7.92,23.18
6461,05/31/19 07:00:00 PM,7.92,23.16
6462,05/31/19 07:15:00 PM,7.92,23.14
6463,05/31/19 07:30:00 PM,7.91,23.14
6464,05/31/19 07:45:00 PM,7.91,23.12
6465,05/31/19 08:00:00 PM,7.91,23.14
6466,05/31/19 08:15:00 PM,7.90,23.14
6467,05/31/19 08:30:00 PM,7.88,23.12
6468,05/31/19 08:45:00 PM,7.89,23.12
6469,05/31/19 09:00:00 PM,7.89,23.12
6470,05/31/19 09:15:00 PM,7.90,23.12
6471,05/31/19 09:30:00 PM,7.90,23.12
6472,05/31/19 09:45:00 PM,7.91,23.10
6473,05/31/19 10:00:00 PM,7.92,23.10
6474,05/31/19 10:15:00 PM,7.91,23.10
6475,05/31/19 10:30:00 PM,7.92,23.10
6476,05/31/19 10:45:00 PM,7.92,23.10
6477,05/31/19 11:00:00 PM,7.93,23.08
6478,05/31/19 11:15:00 PM,7.92,23.08
6479,05/31/19 11:30:00 PM,7.92,23.08
6480,05/31/19 11:45:00 PM,7.93,23.06
6481,06/01/19 12:00:00 AM,7.94,23.04
6482,06/01/19 12:15:00 AM,7.95,23.04
6483,06/01/19 12:30:00 AM,7.93,23.04
6484,06/01/19 12:45:00 AM,7.92,23.02
6485,06/01/19 01:00:00 AM,7.92,23.02
6486,06/01/19 01:15:00 AM,7.93,23.00
6487,06/01/19 01:30:00 AM,7.94,23.00
6488,06/01/19 01:45:00 AM,7.93,22.98
6489,06/01/19 02:00:00 AM,7.93,22.98
6490,06/01/19 02:15:00 AM,7.93,22.98
6491,06/01/19 02:30:00 AM,7.92,22.98
6492,06/01/19 02:45:00 AM,7.93,22.96
6493,06/01/19 03:00:00 AM,7.93,22.96
6494,06/01/19 03:15:00 AM,7.92,22.96
6495,06/01/19 03:30:00 AM,7.92,22.96
6496,06/01/19 03:45:00 AM,7.93,22.94
6497,06/01/19 04:00:00 AM,7.93,22.94
6498,06/01/19 04:15:00 AM,7.95,22.94
6499,06/01/19 04:30:00 AM,7.93,22.94
6500,06/01/19 04:45:00 AM,7.93,22.94
6501,06/01/19 05:00:00 AM,7.92,22.94
6502,06/01/19 05:15:00 AM,7.92,22.94
6503,06/01/19 05:30:00 AM,7.91,22.94
6504,06/01/19 05:45:00 AM,7.91,22.94
6505,06/01/19 06:00:00 AM,7.91,22.94
6506,06/01/19 06:15:00 AM,7.91,22.94
6507,06/01/19 06:30:00 AM,7.90,22.94
6508,06/01/19 06:45:00 AM,7.91,22.94
6509,06/01/19 07:00:00 AM,7.90,22.94
6510,06/01/19 07:15:00 AM,7.91,22.94
6511,06/01/19 07:30:00 AM,7.90,22.92
6512,06/01/19 07:45:00 AM,7.91,22.94
6513,06/01/19 08:00:00 AM,7.91,22.94
6514,06/01/19 08:15:00 AM,7.90,22.94
6515,06/01/19 08:30:00 AM,7.90,22.94
6516,06/01/19 08:45:00 AM,7.89,22.96
6517,06/01/19 09:00:00 AM,7.88,22.96
6518,06/01/19 09:15:00 AM,7.87,22.96
6519,06/01/19 09:30:00 AM,7.86,22.96
6520,06/01/19 09:45:00 AM,7.82,22.96
6521,06/01/19 10:00:00 AM,7.81,22.96
6522,06/01/19 10:15:00 AM,7.79,22.96
6523,06/01/19 10:30:00 AM,7.78,22.96
6524,06/01/19 10:45:00 AM,7.76,22.96
6525,06/01/19 11:00:00 AM,7.77,22.96
6526,06/01/19 11:15:00 AM,7.77,22.96
6527,06/01/19 11:30:00 AM,7.79,22.96
6528,06/01/19 11:45:00 AM,7.79,22.96
6529,06/01/19 12:00:00 PM,7.77,22.98
6530,06/01/19 12:15:00 PM,7.77,22.98
6531,06/01/19 12:30:00 PM,7.77,22.98
6532,06/01/19 12:45:00 PM,7.75,22.98
6533,06/01/19 01:00:00 PM,7.73,23.00
